stop,stemmer,model,ap,rbp,p10,ndcg,twist,err,ssapw,ssrbpw,ssp10w,ssndcgw,sstwistw,sserrw
indri,snowballPorter,dfree,0.20661,0.487094,0.452,0.49117,0.310558,0.49314,1.702573325,4.1837332682,3.7248,521.911055518,1.2111525218,2.56016124
indri,snowballPorter,dirichletlm,0.183282,0.439106,0.418,0.461756,0.279786,0.428762,1.4654904138,3.9808891282,3.8538,502.524796629,1.2585753602,3.1950642378
indri,snowballPorter,dlh,0.21378,0.499884,0.48,0.50586,0.308034,0.489158,1.50521068,4.4224255672,4.44,543.414592368,1.0746413122,2.3518963418
indri,snowballPorter,dph,0.209986,0.501554,0.47,0.496132,0.304632,0.510536,1.4683971002,4.0165614442,4.085,534.090536202,1.0569269688,2.3169658952
indri,snowballPorter,hiemstralm,0.18758,0.44119,0.416,0.469578,0.28853,0.441474,1.39181996,4.771980085,4.5472,513.647755946,1.273281625,3.3582593962
indri,snowballPorter,ifb2,0.217818,0.507468,0.492,0.50556,0.307496,0.48386,1.5051122538,4.5256997088,4.4168,549.859055058,1.2145411792,2.7213912
indri,snowballPorter,inb2,0.218904,0.504954,0.478,0.508728,0.314862,0.49958,1.5427914192,4.4531893642,4.4458,556.215607558,1.1947054778,2.56009456
indri,snowballPorter,inl2,0.213372,0.49492,0.468,0.506148,0.311072,0.502592,1.4490531608,4.44376482,4.3288,554.957527723,1.0557090608,2.5809085168
indri,snowballPorter,inexpb2,0.219816,0.504076,0.484,0.512204,0.315118,0.49284,1.5023956672,4.4921819312,4.4672,565.207931571,1.1674621138,2.61174184
indri,snowballPorter,jskls,0.208854,0.489302,0.454,0.494218,0.30773,0.493864,1.6748143042,4.1398684698,3.9642,545.448902541,1.109751405,2.5173756752
indri,snowballPorter,lemurtfidf,0.214732,0.492634,0.48,0.499094,0.298208,0.469718,1.4276696888,4.8393075522,4.34,553.283639886,1.2008127768,3.1557883538
indri,snowballPorter,lgd,0.212172,0.48102,0.46,0.506834,0.30808,0.474084,1.7005471008,4.36344712,4.14,564.903115226,1.21378314,2.8120446872
indri,snowballPorter,pl2,0.200756,0.490034,0.456,0.489902,0.299586,0.48672,1.2270306432,4.8434336722,4.6632,547.761946845,0.9541214802,2.68463012
indri,snowballPorter,tfidf,0.211602,0.501882,0.47,0.50316,0.31494,0.504468,1.3825755298,4.4641176938,4.345,564.28982227,1.07547856,2.5532035288
indri,weakPorter,bb2,0.216258,0.489256,0.474,0.496184,0.30669,0.479234,1.5367451418,4.6300485232,4.7762,558.442152083,1.146920145,2.7256809522
indri,weakPorter,bm25,0.208822,0.489396,0.48,0.491112,0.301574,0.469588,1.3853359058,4.7092426392,4.62,555.204852852,1.1785840562,2.7875394928
indri,weakPorter,dfiz,0.202838,0.457676,0.454,0.488504,0.298774,0.434116,1.5812270578,4.4839180312,4.3042,554.749378874,1.2236925762,2.9269054272
indri,weakPorter,dfree,0.210848,0.484668,0.454,0.487334,0.298284,0.480062,1.7624020448,4.6008061088,4.6642,555.799059426,1.1637535872,2.7193458378
indri,weakPorter,dirichletlm,0.182714,0.435658,0.42,0.448682,0.274836,0.4272,1.5870592402,4.2478122818,4.08,536.932524515,1.3988029952,3.16493538
indri,weakPorter,dlh,0.211126,0.488482,0.472,0.497338,0.299996,0.48218,1.5509321762,4.4984316138,4.2808,570.840570083,1.1439828192,2.72972694
indri,weakPorter,dph,0.211498,0.496652,0.466,0.48946,0.298996,0.500996,1.5170015298,4.4113930448,4.2322,564.766341936,1.0072506592,2.5289285192
indri,weakPorter,hiemstralm,0.183316,0.427176,0.414,0.456456,0.273328,0.445452,1.4188382272,4.6088280112,4.8002,545.826970752,1.2640959608,3.2043312048
indri,weakPorter,ifb2,0.215648,0.49674,0.48,0.491598,0.302034,0.48285,1.5055340048,4.55290358,4.82,571.617135437,1.2017433522,2.773394485
indri,weakPorter,inb2,0.217014,0.492676,0.476,0.496964,0.30147,0.48864,1.5186675802,4.7220202112,4.7512,579.552238963,1.115249085,2.82357234
indri,weakPorter,inl2,0.21213,0.486678,0.476,0.496112,0.302006,0.465002,1.468093905,4.7890745058,4.7112,580.692591719,1.1533700282,2.8300906698
indri,weakPorter,inexpb2,0.218882,0.497378,0.476,0.498254,0.308728,0.490036,1.4967320938,4.6243457858,4.8712,585.294776687,1.1424627208,2.7624081352
indri,weakPorter,jskls,0.211884,0.487564,0.458,0.490618,0.302626,0.491506,1.7126691672,4.5258702952,4.4418,579.259490175,1.1682351962,2.6239615682
indri,weakPorter,lemurtfidf,0.209026,0.469716,0.46,0.482132,0.28985,0.441134,1.5013892162,5.1402846072,5.22,574.120314404,1.256024985,3.4095228922
indri,weakPorter,lgd,0.2129,0.466026,0.456,0.499014,0.30597,0.4609,1.72647558,4.6822508962,4.5832,592.988879795,1.316165145,3.0225508
indri,weakPorter,pl2,0.195926,0.479268,0.46,0.475938,0.293438,0.477702,1.2255028162,4.4506758688,4.04,573.580595021,0.9962541978,2.7381923898
indri,weakPorter,tfidf,0.20894,0.48874,0.472,0.49138,0.301742,0.469762,1.39696934,4.7548171,4.7008,588.72346537,1.1296992818,2.7766531778
lucene,nolug,bb2,0.194068,0.457982,0.432,0.459814,0.289728,0.459312,1.4836224088,4.2709585138,4.0688,569.322804719,1.1030789608,2.8510737928
lucene,nolug,bm25,0.18681,0.454344,0.43,0.45398,0.27948,0.452406,1.275137825,4.3991999632,4.265,569.536012368,1.04785896,3.0365501282
lucene,nolug,dfiz,0.184676,0.440736,0.408,0.451602,0.276812,0.476012,1.2569647712,4.0758422952,3.6568,570.931895722,0.8400603528,2.9693564528
lucene,nolug,dfree,0.193342,0.455068,0.426,0.454122,0.285462,0.483312,1.5935253218,4.3146621888,4.3762,573.526709604,1.0694770178,2.7076452128
lucene,nolug,dirichletlm,0.156788,0.382024,0.358,0.413772,0.25556,0.399638,1.3336770528,4.1347392112,3.7418,582.732439665,1.0456002,3.2889715378
lucene,nolug,dlh,0.194786,0.458594,0.45,0.463894,0.28296,0.456002,1.4217367802,4.4266448282,4.425,581.365801328,1.04287934,2.8693569498
lucene,nolug,dph,0.19304,0.469108,0.452,0.458336,0.288564,0.481432,1.4236979,4.4237430568,4.4048,581.228061611,0.8525090552,2.8809398888
lucene,nolug,hiemstralm,0.153902,0.369596,0.36,0.419532,0.254444,0.366894,1.2167087298,3.8843938392,3.94,586.175272558,1.1885131832,2.9321802882
lucene,nolug,ifb2,0.191456,0.458,0.428,0.45485,0.284466,0.467248,1.3882438232,4.2436733,4.1208,584.641044805,1.1310992922,2.8993348048
lucene,nolug,inb2,0.193396,0.456176,0.426,0.457564,0.28092,0.455732,1.4194093992,4.3467019712,4.1962,587.674079945,1.10763752,2.7817367288
lucene,nolug,inl2,0.194578,0.461238,0.434,0.462678,0.289864,0.459866,1.3964361658,4.5037084778,3.9722,591.67865888,1.0553348152,2.9975953322
lucene,nolug,inexpb2,0.194794,0.456768,0.432,0.462516,0.290024,0.454464,1.4324244482,4.2685135488,4.1288,593.781785039,1.1380857512,2.8646604152
lucene,nolug,jskls,0.19435,0.460096,0.434,0.456332,0.285052,0.48923,1.558353605,4.3642272592,4.5122,593.571510726,1.0145598448,2.739568445
lucene,nolug,lemurtfidf,0.191808,0.435984,0.412,0.451312,0.270794,0.419732,1.3746268768,4.8335459672,4.7328,594.700458335,1.1845294882,3.4092322888
lucene,nolug,lgd,0.19993,0.445556,0.424,0.463916,0.288592,0.476038,1.656462985,4.2217184232,4.2112,600.921876721,1.1911460568,2.7615843378
lucene,nolug,pl2,0.176004,0.434868,0.426,0.440314,0.271202,0.433384,1.1662117992,4.7149265688,4.3562,597.904289318,0.8970213298,3.2324810672
lucene,nolug,tfidf,0.189456,0.454642,0.434,0.456878,0.283698,0.445338,1.3218902232,4.6000024418,4.1922,602.018688195,0.9577701698,3.1399099578
lucene,krovetz,bb2,0.229022,0.50525,0.472,0.51439,0.31825,0.48994,1.7178219858,4.690141305,4.7808,658.815166022,1.126044645,2.6036917
lucene,krovetz,bm25,0.220564,0.504176,0.48,0.50883,0.314084,0.472056,1.4922639152,4.7722375912,4.64,652.503965939,1.0133562072,2.7864652832
lucene,krovetz,dfiz,0.206832,0.46784,0.446,0.493514,0.313888,0.45599,1.4022380288,4.51663706,4.3242,634.871605361,0.9871746528,2.832142445
lucene,krovetz,dfree,0.219688,0.495966,0.474,0.500792,0.31869,0.484678,1.6931218728,4.4528807722,4.8562,645.77226547,1.054562405,2.5628072058
lucene,krovetz,dirichletlm,0.189148,0.445212,0.416,0.46502,0.29131,0.428886,1.4870955648,4.0619521728,3.6272,616.929053744,1.275946425,2.9867950402
lucene,krovetz,dlh,0.223982,0.512832,0.488,0.513648,0.316266,0.49294,1.5958298138,4.5444326288,4.4928,669.029599782,1.0983384522,2.352394
lucene,krovetz,dph,0.222922,0.515188,0.502,0.5053,0.317516,0.485688,1.6086844458,4.5607684928,4.5498,658.8515335,0.9985328872,2.5655511128
lucene,krovetz,hiemstralm,0.190312,0.436824,0.42,0.469584,0.289874,0.436982,1.5204305128,4.5127043312,4.4,626.309030995,1.1789819362,3.1835891738
lucene,krovetz,ifb2,0.22504,0.502264,0.476,0.511634,0.312086,0.476522,1.59140588,4.8639115752,4.7512,672.907553132,1.1531121802,2.8146046058
lucene,krovetz,inb2,0.229412,0.508966,0.48,0.514882,0.316832,0.502568,1.6746223328,4.6773404122,4.66,680.303697063,1.1496202288,2.5266752488
lucene,krovetz,inl2,0.226396,0.50446,0.484,0.515322,0.318628,0.474894,1.6197565592,4.8061395,4.6872,683.232444853,1.0677974208,2.7632587482
lucene,krovetz,inexpb2,0.229718,0.50781,0.488,0.51782,0.319924,0.486754,1.6527710938,4.780055505,4.8328,689.612996234,1.1574006712,2.7268471842
lucene,krovetz,jskls,0.222844,0.501934,0.488,0.504044,0.321288,0.475694,1.7088377032,4.6311120322,4.8728,670.902028276,1.0446380928,2.6591280082
lucene,krovetz,lemurtfidf,0.222122,0.48951,0.472,0.504888,0.30441,0.449172,1.5508157658,5.091901605,4.8408,674.529509438,1.271552845,3.1990051608
lucene,krovetz,lgd,0.226144,0.48581,0.48,0.515292,0.327912,0.46885,1.8077573032,4.478910505,4.58,692.432593003,1.1574264728,2.709161405
lucene,krovetz,pl2,0.208372,0.500272,0.482,0.493818,0.305922,0.465316,1.4100233608,4.9126112808,4.9138,665.160818067,0.9706406458,2.5864610872
lucene,krovetz,tfidf,0.221646,0.507012,0.49,0.506982,0.311222,0.475978,1.5354062842,4.7847742728,4.465,684.018009065,0.9787466658,2.7201691058
lucene,lovins,bb2,0.198644,0.486524,0.444,0.471486,0.292144,0.488696,1.3876099432,4.6283639112,4.3232,650.742262333,1.0243797232,2.7055694592
lucene,lovins,bm25,0.197678,0.48438,0.47,0.47405,0.290926,0.471898,1.2449132458,4.90208282,4.765,654.4082961,1.0105493362,3.0330512098
lucene,lovins,dfiz,0.17456,0.41882,0.412,0.4585,0.275096,0.423022,1.12609184,4.36181564,4.1928,649.31718125,0.8098825592,2.9915849658
lucene,lovins,dfree,0.18531,0.46284,0.432,0.462358,0.282588,0.46956,1.228435605,4.75608594,4.5888,652.511591972,0.8099998328,3.05952122
lucene,lovins,dirichletlm,0.156378,0.381098,0.376,0.419996,0.257126,0.374178,1.1731270258,4.2713215498,4.0912,661.268446759,0.9922796762,3.3195330658
lucene,lovins,dlh,0.191892,0.481364,0.468,0.474934,0.294048,0.461424,1.1140526368,4.3871986152,4.2488,663.582045517,0.9574640248,2.6606508312
lucene,lovins,dph,0.188926,0.47098,0.44,0.469062,0.281748,0.469944,1.1809258362,4.83507538,4.44,662.067165079,0.8435709848,3.0878058032
lucene,lovins,hiemstralm,0.163014,0.411766,0.394,0.431768,0.2598,0.420056,0.9873956602,4.3157863922,4.1482,661.554828378,0.95890926,3.3642293432
lucene,lovins,ifb2,0.19946,0.48916,0.458,0.474172,0.287284,0.470932,1.37129632,4.94329392,4.8418,669.659289497,1.1176116872,2.9819478488
lucene,lovins,inb2,0.20034,0.485958,0.458,0.47745,0.292114,0.4857,1.35548908,4.7805521818,4.7618,674.23253562,1.0591664002,2.87632068
lucene,lovins,inl2,0.199838,0.483144,0.462,0.478446,0.287534,0.474036,1.2981863378,4.9679491832,4.8178,677.111302622,0.9638391922,2.9727973352
lucene,lovins,inexpb2,0.203078,0.493378,0.45,0.480882,0.296072,0.482188,1.3598443258,4.9381146458,4.805,681.280816167,1.1131420608,2.8432884928
lucene,lovins,jskls,0.186858,0.462946,0.432,0.46411,0.28793,0.463436,1.2049743018,4.7811462042,4.5088,672.964670059,0.794738805,3.0445294352
lucene,lovins,lemurtfidf,0.19778,0.475338,0.46,0.468066,0.287336,0.44986,1.30719574,5.3427274978,5.04,677.155902242,1.0917079952,3.4383129
lucene,lovins,lgd,0.189508,0.452282,0.434,0.47255,0.281792,0.449176,1.2404363568,4.6061534338,4.3922,681.728581205,0.8785880168,3.0468766312
lucene,lovins,pl2,0.182546,0.462878,0.438,0.460118,0.290618,0.455864,1.0494434242,4.9553561258,4.6978,677.984155279,0.9846041138,2.9438294352
lucene,lovins,tfidf,0.197684,0.485174,0.458,0.472014,0.29375,0.475164,1.2345853272,4.9281819362,4.7618,685.421173641,1.045680085,2.8901516352
lucene,porter,bb2,0.217894,0.502092,0.484,0.502206,0.309822,0.492978,1.6219628282,4.4234987368,4.2672,717.677703677,1.1110691258,2.5804082858
lucene,porter,bm25,0.211572,0.499084,0.48,0.500724,0.30743,0.482508,1.4109658808,4.6058221872,4.36,717.761352458,1.143110625,2.7275469968
lucene,porter,dfiz,0.18869,0.439608,0.416,0.480982,0.2979,0.439592,1.242731905,4.1322288368,3.9872,698.396208492,0.92978052,2.8835996768
lucene,porter,dfree,0.202214,0.47533,0.448,0.48601,0.30821,0.474714,1.5642793802,4.295966925,4.2648,705.002769319,1.058152405,2.7308205202
lucene,porter,dirichletlm,0.176336,0.429844,0.406,0.454706,0.274028,0.419884,1.3136224952,3.8917341832,3.5282,690.164786761,1.1017768608,3.1433799272
lucene,porter,dlh,0.211038,0.496904,0.492,0.500252,0.30715,0.475194,1.4731300778,4.5565757792,4.6568,726.090267034,1.093591405,2.5479178282
lucene,porter,dph,0.20794,0.49306,0.468,0.493936,0.30552,0.486418,1.45580622,4.40488934,4.3688,720.303526298,1.0282791,2.6519462938
lucene,porter,hiemstralm,0.184482,0.429588,0.41,0.464534,0.282712,0.430976,1.4125095538,4.6203796128,4.665,699.652061176,1.2490825128,3.2149381912
lucene,porter,ifb2,0.215168,0.501008,0.482,0.502064,0.302988,0.482302,1.4655294288,4.5293340568,4.1938,735.38875443,1.1496508928,2.7299096098
lucene,porter,inb2,0.218042,0.49753,0.47,0.504388,0.318152,0.487864,1.5710854618,4.651189045,4.805,740.971878981,1.2046301448,2.6464210552
lucene,porter,inl2,0.215216,0.493788,0.472,0.504752,0.30953,0.489336,1.5328379272,4.6029821128,4.3608,743.699850916,1.150536505,2.6798481152
lucene,porter,inexpb2,0.21991,0.503526,0.48,0.510046,0.311042,0.487706,1.549465885,4.6683832762,4.56,754.038814562,1.0814680218,2.7349589282
lucene,porter,jskls,0.204432,0.476758,0.444,0.490774,0.30675,0.470322,1.5361315688,4.3093029418,4.3232,730.359479199,0.992857865,2.6727105858
lucene,porter,lemurtfidf,0.213336,0.487432,0.474,0.497544,0.300196,0.455214,1.4379707552,5.1011628488,4.8562,740.78247426,1.2374262392,3.3792146802
lucene,porter,lgd,0.209898,0.468118,0.456,0.500622,0.30272,0.466932,1.6835086698,4.4016158338,4.2632,747.095710681,0.95609518,2.8920449088
lucene,porter,pl2,0.199562,0.4858,0.47,0.486474,0.298742,0.470898,1.2739435578,4.8489365,4.625,732.770900125,0.9724193418,2.7462336098
lucene,porter,tfidf,0.211116,0.49666,0.47,0.496134,0.305938,0.494838,1.4311425072,4.54954714,4.365,745.439775593,1.0724038578,2.6013336978
lucene,snowballPorter,bb2,0.21769,0.501976,0.488,0.503578,0.310166,0.492614,1.605591305,4.3972530712,4.0728,757.681015199,1.1019730522,2.5793358202
lucene,snowballPorter,bm25,0.210654,0.495892,0.478,0.5012,0.306474,0.473582,1.3789570842,4.6221928368,4.3058,756.46766453,1.1169419362,2.7829551538
lucene,snowballPorter,dfiz,0.188164,0.43957,0.416,0.480474,0.299054,0.446012,1.2078263352,4.052083925,3.8272,736.123431373,1.0587490842,2.8813477328
lucene,snowballPorter,dfree,0.202682,0.476364,0.452,0.486708,0.308442,0.477794,1.5386368138,4.3245364352,4.1848,743.71683561,1.0625211418,2.8318949882
lucene,snowballPorter,dirichletlm,0.175596,0.429276,0.406,0.453136,0.272404,0.41819,1.3064377392,3.8940414312,3.6082,729.322043249,1.1120525792,3.155427165
lucene,snowballPorter,dlh,0.211122,0.49454,0.492,0.500916,0.305846,0.462534,1.4735773458,4.59167326,4.6768,765.094898928,1.0753671642,2.5704429322
lucene,snowballPorter,dph,0.207806,0.49352,0.47,0.4941,0.305542,0.485272,1.4309396882,4.41831308,4.365,758.55886546,1.0220853418,2.6723073208
lucene,snowballPorter,hiemstralm,0.183846,0.427442,0.41,0.464436,0.283792,0.424974,1.3978944642,4.6131783418,4.625,738.366182716,1.2181840568,3.2438396762
lucene,snowballPorter,ifb2,0.215218,0.501338,0.482,0.502154,0.303082,0.474686,1.4611588738,4.5605034778,4.2138,773.675491376,1.1599168138,2.7548872002
lucene,snowballPorter,inb2,0.217858,0.495906,0.472,0.504846,0.318166,0.481796,1.5625674218,4.6777993882,4.6608,779.854025728,1.2054235322,2.6481014792
lucene,snowballPorter,inl2,0.214714,0.491868,0.466,0.5038,0.30942,0.48323,1.5186863002,4.6453295888,4.4122,780.53918162,1.09596954,2.699749165
lucene,snowballPorter,inexpb2,0.219768,0.502524,0.48,0.509906,0.310324,0.481858,1.5376751888,4.6749697512,4.42,792.18726035,1.1074536312,2.7337061618
lucene,snowballPorter,jskls,0.204652,0.476474,0.444,0.490566,0.307386,0.47258,1.5107576048,4.3714743762,4.2632,768.26499575,0.9897145602,2.80049676
lucene,snowballPorter,lemurtfidf,0.212984,0.486104,0.478,0.497436,0.300726,0.448852,1.4273546272,5.1073959192,4.8658,778.777345696,1.2356194562,3.4051703848
lucene,snowballPorter,lgd,0.210042,0.467716,0.46,0.50107,0.303526,0.464014,1.6805088418,4.4583535672,4.18,785.882339319,0.9715937362,2.9658807802
lucene,snowballPorter,pl2,0.199446,0.48678,0.472,0.486736,0.30078,0.471164,1.2622305642,4.83849904,4.6408,771.187594874,1.01266492,2.7285246752
lucene,snowballPorter,tfidf,0.210932,0.496884,0.472,0.496832,0.30621,0.489808,1.4179597488,4.5593055472,4.3208,784.465114244,1.072482665,2.6068918368
lucene,weakPorter,bb2,0.215012,0.486436,0.47,0.492642,0.304066,0.47013,1.5765083128,4.6057233952,4.845,781.762945692,1.1240064122,2.680074725
lucene,weakPorter,bm25,0.207632,0.484588,0.486,0.48796,0.302932,0.459134,1.3798575288,4.7360836328,4.4202,778.847403732,1.1469976488,2.8941364322
lucene,weakPorter,dfiz,0.191462,0.44655,0.424,0.47434,0.290876,0.446696,1.2617128178,4.341213745,4.1312,769.996814408,1.0427902312,2.9028480592
lucene,weakPorter,dfree,0.203682,0.470384,0.452,0.480016,0.296378,0.465156,1.5880087938,4.7693150072,4.8448,775.969616816,1.0236511058,2.9821350232
lucene,weakPorter,dirichletlm,0.174002,0.42422,0.396,0.441888,0.266838,0.428432,1.3735287098,4.2096388,3.8592,770.568649363,1.2137175578,3.3473062288
lucene,weakPorter,dlh,0.208172,0.486498,0.48,0.49244,0.29734,0.463758,1.4952896408,4.7372039298,4.56,792.444950692,1.04216702,2.9184920418
lucene,weakPorter,dph,0.208856,0.496594,0.482,0.485718,0.29591,0.481394,1.4743027432,4.6072423082,4.3738,787.579674851,0.958828445,2.7455530082
lucene,weakPorter,hiemstralm,0.179984,0.423638,0.41,0.451436,0.271076,0.42717,1.4248817272,4.6765439378,5.025,775.300752838,1.2292034712,3.226187905
lucene,weakPorter,ifb2,0.211704,0.487324,0.478,0.488356,0.298618,0.470056,1.4396637792,4.6242951912,4.8458,794.875191873,1.2335483338,2.7779273232
lucene,weakPorter,inb2,0.215336,0.484922,0.472,0.493546,0.300204,0.47636,1.5145935952,4.7677843658,5.0808,802.785417521,1.2054270992,2.81967072
lucene,weakPorter,inl2,0.212244,0.48133,0.478,0.492298,0.302942,0.457524,1.5166788432,4.821379765,4.5658,803.462735443,1.1261135018,2.9580388712
lucene,weakPorter,inexpb2,0.216712,0.490842,0.49,0.496932,0.30388,0.47215,1.5049706128,4.6649952218,4.925,811.253609808,1.17040388,2.784974865
lucene,weakPorter,jskls,0.20762,0.476904,0.448,0.483106,0.294816,0.474976,1.57352702,4.7574620392,4.8448,798.632862901,0.9726560472,2.8925191312
lucene,weakPorter,lemurtfidf,0.20711,0.466034,0.45,0.479004,0.286738,0.442822,1.468996445,5.1275893122,5.125,797.913837439,1.3064432978,3.2595280458
lucene,weakPorter,lgd,0.209846,0.458552,0.442,0.491738,0.294866,0.45115,1.7028695642,4.6926732248,4.6418,811.949594164,0.9889755922,3.111655565
lucene,weakPorter,pl2,0.194638,0.478106,0.466,0.4748,0.295126,0.462482,1.2451600778,4.5403265682,4.1922,799.32894973,0.9608800762,2.7219096538
lucene,weakPorter,tfidf,0.208374,0.486814,0.476,0.487212,0.299192,0.461316,1.4155230562,4.7131983002,4.6712,811.228020864,1.0357360368,2.8213557272
smart,nolug,bb2,0.198084,0.465318,0.438,0.469246,0.29536,0.463666,1.3955976072,4.1578758138,3.9978,800.591781222,1.04417292,2.8748173922
smart,nolug,bm25,0.191282,0.454556,0.434,0.460844,0.284158,0.447226,1.2749902538,4.2901108232,4.1122,800.001288723,0.9841109818,3.0647986962
smart,nolug,dfiz,0.201262,0.469178,0.444,0.46957,0.292708,0.48955,1.5562808978,4.1612734058,4.0832,804.703005429,1.0958485568,2.871376605
smart,nolug,dfree,0.203152,0.4685,0.448,0.468786,0.28743,0.486084,1.6488706648,4.12713826,4.1648,806.451666064,1.048145965,2.6044396672
smart,nolug,dirichletlm,0.165748,0.391652,0.362,0.423412,0.26319,0.408654,1.4936762248,3.9583740448,3.9178,821.71118702,1.076201405,3.0707682442
smart,nolug,dlh,0.201836,0.458362,0.442,0.469876,0.2876,0.458534,1.5243878152,4.2744626378,4.1618,811.554723986,1.11684688,2.8307875522
smart,nolug,dph,0.199222,0.473316,0.462,0.467928,0.28932,0.472112,1.4875023858,4.2951581872,4.2978,812.745185574,0.9465359,2.8164617728
smart,nolug,hiemstralm,0.158816,0.378676,0.364,0.42699,0.261544,0.379446,1.2478917272,3.6957211712,3.7752,824.90407523,1.1821260032,2.8282343042
smart,nolug,ifb2,0.19698,0.463158,0.44,0.465866,0.292698,0.462948,1.38739064,4.2124774018,4.14,816.349954925,1.0836636898,2.9040936848
smart,nolug,inb2,0.196212,0.465518,0.444,0.463166,0.285964,0.471064,1.3688116528,4.2164919138,4.3232,817.679112418,1.0741689352,2.8152138352
smart,nolug,inl2,0.197712,0.45823,0.434,0.467616,0.294434,0.456138,1.3627964728,4.263764325,4.2522,821.128122715,1.0540894122,2.9499056178
smart,nolug,inexpb2,0.197732,0.465786,0.444,0.468264,0.293978,0.463242,1.3880499488,4.1878073202,4.1432,823.473722116,1.0695799258,2.9018676618
smart,nolug,jskls,0.204226,0.473174,0.452,0.469954,0.291416,0.47799,1.6477162362,4.1755324762,4.1048,826.27679674,1.0199838672,2.701753225
smart,nolug,lemurtfidf,0.190728,0.432542,0.414,0.451686,0.271816,0.41823,1.3651878008,4.6932778018,4.5202,825.439738833,1.1406756472,3.381500665
smart,nolug,lgd,0.207622,0.45981,0.438,0.473328,0.287818,0.484664,1.7072900458,4.261023525,4.2778,832.540242561,1.2346269338,2.7580326552
smart,nolug,pl2,0.181578,0.441,0.428,0.446962,0.27386,0.445172,1.1550295458,4.52189654,4.2808,830.306278026,0.96526372,3.1736991408
smart,nolug,tfidf,0.193172,0.457648,0.434,0.46182,0.28548,0.449586,1.2827548208,4.3590959448,4.1722,831.750046316,0.99719396,3.0603712002
smart,krovetz,bb2,0.229782,0.503004,0.482,0.523468,0.319276,0.477538,1.5866560938,4.6671120592,4.6738,908.105804677,1.0873708112,2.6452678578
smart,krovetz,bm25,0.222728,0.505222,0.486,0.51366,0.31779,0.472034,1.4843094408,4.9233508058,4.8402,890.21929892,1.045973725,2.9110965522
smart,krovetz,dfiz,0.223032,0.49787,0.476,0.51211,0.324164,0.472726,1.7030242288,4.400857205,4.6112,889.46049285,1.0373971352,2.6106470562
smart,krovetz,dfree,0.228962,0.508584,0.48,0.516028,0.328724,0.491464,1.8096814178,4.3509816072,4.78,899.035972822,1.1028881112,2.4225656552
smart,krovetz,dirichletlm,0.198216,0.455728,0.44,0.47341,0.294228,0.424526,1.7248947472,4.2178731408,3.82,847.937281052,1.4074739008,2.9463823162
smart,krovetz,dlh,0.229444,0.511448,0.484,0.520616,0.318046,0.491586,1.6928722032,4.3509313648,4.4472,913.426142149,1.0918240442,2.3715119402
smart,krovetz,dph,0.22847,0.520888,0.482,0.513336,0.317012,0.509092,1.671284445,4.4328049128,4.3938,901.060127544,1.0198009528,2.4324539568
smart,krovetz,hiemstralm,0.194644,0.448018,0.422,0.474452,0.29373,0.445692,1.5699632832,4.6517677538,4.1058,855.520189141,1.300289125,3.3001403568
smart,krovetz,ifb2,0.228736,0.504276,0.484,0.521162,0.318238,0.479158,1.5858614152,4.8104050312,4.9072,921.412099494,1.0923629978,2.7900939818
smart,krovetz,inb2,0.228328,0.506662,0.474,0.517452,0.318874,0.4886,1.5748073608,4.5026816778,4.4162,915.900593568,1.1257539162,2.45124154
smart,krovetz,inl2,0.227324,0.50545,0.48,0.520524,0.32389,0.477176,1.5683861112,4.836476505,5.08,924.361013633,1.101202425,2.6987798112
smart,krovetz,inexpb2,0.229748,0.505702,0.48,0.522548,0.320774,0.479312,1.5923830248,4.8073330098,4.96,930.8986763,1.1118067562,2.7535558528
smart,krovetz,jskls,0.231688,0.518028,0.486,0.517414,0.327164,0.502142,1.7917879728,4.3929900408,4.7802,922.27820248,1.0834751752,2.4474320418
smart,krovetz,lemurtfidf,0.221614,0.491276,0.474,0.506632,0.303164,0.461368,1.5507251602,4.9171373512,4.9962,904.983152986,1.2410279352,3.2709652488
smart,krovetz,lgd,0.233354,0.493292,0.474,0.524978,0.333258,0.473404,1.8755800642,4.5151737168,4.9362,943.120880626,1.2592784218,2.6997435792
smart,krovetz,pl2,0.211602,0.49825,0.474,0.499518,0.311232,0.47692,1.3773768898,4.842262965,4.4362,898.347707948,1.0144080888,2.6739359
smart,krovetz,tfidf,0.223086,0.503794,0.488,0.516002,0.318928,0.47069,1.4789620002,4.9855852082,4.7328,928.209874162,1.0177929808,2.889482145
smart,lovins,bb2,0.213342,0.514926,0.486,0.494538,0.296478,0.505582,1.5032774818,4.6849846562,4.7602,896.189741444,1.0092853858,2.6269633738
smart,lovins,bm25,0.20863,0.511582,0.496,0.491216,0.296726,0.495016,1.326410865,4.7905000138,4.8792,894.43504614,0.9621659962,2.8324515472
smart,lovins,dfiz,0.194506,0.451558,0.438,0.482818,0.29194,0.460824,1.3116638482,4.3897051818,4.0978,888.283620189,0.87273954,2.8643863312
smart,lovins,dfree,0.207814,0.502032,0.476,0.485322,0.29843,0.48986,1.5889746002,4.4740352688,4.6512,892.655339498,1.005982425,2.78604202
smart,lovins,dirichletlm,0.171072,0.409916,0.396,0.438556,0.266928,0.393832,1.3410396808,4.5825397072,4.3192,889.740511977,1.1319619608,3.2750497888
smart,lovins,dlh,0.205442,0.492934,0.47,0.490862,0.29625,0.47287,1.3206510818,4.4825284322,4.825,903.265229148,0.939971405,2.587587945
