topic,stop,stemmer,model,ap,rbp,p10,ndcg,twist,err
542,smart,nolug,dirichletlm,0.2746,0.6769,0.6000,0.5829,0.4135,0.4304
543,smart,nolug,dirichletlm,0.0073,0.0073,0.0000,0.1286,0.0891,0.0233
544,smart,nolug,dirichletlm,0.1337,0.4662,0.6000,0.4144,0.1852,0.3859
545,smart,nolug,dirichletlm,0.0381,0.0450,0.1000,0.3330,0.1013,0.0937
546,smart,nolug,dirichletlm,0.2401,0.5561,0.4000,0.6712,0.4069,0.5655
547,smart,nolug,dirichletlm,0.1139,0.2515,0.2000,0.4788,0.3332,0.1581
548,smart,nolug,dirichletlm,0.4167,0.2255,0.2000,1.0000,0.4499,0.1563
549,smart,nolug,dirichletlm,0.3488,0.9675,1.0000,0.6479,0.3010,0.8630
550,smart,nolug,dirichletlm,0.0943,0.4241,0.4000,0.4038,0.2387,0.7955
501,smart,nolug,dlh,0.0684,0.4683,0.3000,0.2227,0.1352,0.8560
502,smart,nolug,dlh,0.1243,0.3167,0.3000,0.4902,0.2875,0.2773
503,smart,nolug,dlh,0.0577,0.2896,0.3000,0.2695,0.1774,0.2863
504,smart,nolug,dlh,0.3722,0.6899,0.6000,0.6719,0.4787,0.5758
505,smart,nolug,dlh,0.3564,0.6643,0.6000,0.6320,0.4341,0.3999
506,smart,nolug,dlh,0.0915,0.0655,0.1000,0.6529,0.2000,0.0463
507,smart,nolug,dlh,0.0691,0.2304,0.2000,0.4142,0.2137,0.1339
508,smart,nolug,dlh,0.0392,0.0877,0.1000,0.3710,0.1717,0.0859
509,smart,nolug,dlh,0.2942,0.6922,0.7000,0.6291,0.4408,0.5655
510,smart,nolug,dlh,0.5262,0.9460,1.0000,0.7631,0.5485,0.4614
511,smart,nolug,dlh,0.1930,0.6112,0.5000,0.5267,0.3712,0.5587
512,smart,nolug,dlh,0.2217,0.3774,0.2000,0.6007,0.3519,0.8464
513,smart,nolug,dlh,0.2754,0.6689,0.7000,0.5983,0.3942,0.4243
514,smart,nolug,dlh,0.2015,0.5202,0.5000,0.6357,0.3497,0.3060
515,smart,nolug,dlh,0.1516,0.2030,0.1000,0.5898,0.3427,0.3964
516,smart,nolug,dlh,0.0508,0.0000,0.0000,0.4435,0.1515,0.0223
517,smart,nolug,dlh,0.0867,0.2758,0.4000,0.3871,0.2570,0.1533
518,smart,nolug,dlh,0.0512,0.0854,0.1000,0.3550,0.2196,0.1608
519,smart,nolug,dlh,0.1801,0.5332,0.5000,0.5437,0.3578,0.7953
520,smart,nolug,dlh,0.1086,0.2565,0.2000,0.4189,0.2390,0.2918
521,smart,nolug,dlh,0.0018,0.0056,0.0000,0.0569,0.0242,0.0235
522,smart,nolug,dlh,0.1867,0.1034,0.1000,0.7992,0.1883,0.0823
523,smart,nolug,dlh,0.0981,0.3781,0.3000,0.4664,0.2683,0.4228
524,smart,nolug,dlh,0.0415,0.2275,0.2000,0.2757,0.2024,0.2683
525,smart,nolug,dlh,0.2722,0.6375,0.6000,0.6335,0.4308,0.5625
526,smart,nolug,dlh,0.0834,0.0011,0.0000,0.5373,0.1968,0.0346
527,smart,nolug,dlh,0.2708,0.6814,0.7000,0.6554,0.4037,0.4276
528,smart,nolug,dlh,0.3724,0.3606,0.2000,0.7210,0.4552,0.8446
529,smart,nolug,dlh,0.1721,0.2141,0.4000,0.6292,0.3592,0.1285
530,smart,nolug,dlh,0.2369,0.8663,0.9000,0.5281,0.3947,0.8561
531,smart,nolug,dlh,0.0049,0.0000,0.0000,0.0813,0.0553,0.0117
532,smart,nolug,dlh,0.2923,0.6978,0.7000,0.7015,0.4070,0.4677
533,smart,nolug,dlh,0.2254,0.8904,0.9000,0.5207,0.3393,0.5891
534,smart,nolug,dlh,0.0015,0.0000,0.0000,0.1242,0.0245,0.0032
535,smart,nolug,dlh,0.0024,0.0000,0.0000,0.0746,0.0000,0.0076
536,smart,nolug,dlh,0.2877,0.5072,0.5000,0.6568,0.4163,0.3990
537,smart,nolug,dlh,0.0095,0.0036,0.0000,0.2266,0.0749,0.0186
538,smart,nolug,dlh,0.5476,0.2023,0.1000,0.8782,0.4485,0.2589
539,smart,nolug,dlh,0.1034,0.3770,0.3000,0.4406,0.2522,0.4421
540,smart,nolug,dlh,0.1180,0.2049,0.1000,0.4829,0.2079,0.2679
541,smart,nolug,dlh,0.2007,0.6894,0.6000,0.4824,0.2660,0.4287
542,smart,nolug,dlh,0.2539,0.6372,0.6000,0.5900,0.3914,0.4206
543,smart,nolug,dlh,0.0019,0.0000,0.0000,0.0952,0.0443,0.0035
544,smart,nolug,dlh,0.5384,0.8387,0.7000,0.7946,0.5637,0.8562
545,smart,nolug,dlh,0.5758,0.8945,0.9000,0.7967,0.5199,0.8630
546,smart,nolug,dlh,0.1205,0.2028,0.2000,0.5798,0.2922,0.1882
547,smart,nolug,dlh,0.1390,0.2052,0.2000,0.5054,0.3311,0.1278
548,smart,nolug,dlh,0.3333,0.1935,0.2000,1.0000,0.2000,0.1146
549,smart,nolug,dlh,0.2356,0.6559,0.7000,0.5777,0.2321,0.4501
550,smart,nolug,dlh,0.1203,0.3015,0.4000,0.4800,0.2791,0.2247
501,smart,nolug,dph,0.0770,0.5322,0.4000,0.2269,0.1315,0.8604
502,smart,nolug,dph,0.0693,0.3443,0.3000,0.4110,0.1704,0.2768
503,smart,nolug,dph,0.0752,0.3623,0.3000,0.3487,0.2311,0.4217
504,smart,nolug,dph,0.3430,0.6659,0.6000,0.6551,0.4792,0.5754
505,smart,nolug,dph,0.2862,0.5559,0.5000,0.6029,0.3461,0.3854
506,smart,nolug,dph,0.1064,0.0819,0.1000,0.6369,0.0064,0.0536
507,smart,nolug,dph,0.0408,0.0384,0.1000,0.4080,0.1316,0.0484
508,smart,nolug,dph,0.0398,0.0702,0.1000,0.3777,0.1977,0.0667
509,smart,nolug,dph,0.3438,0.8373,0.8000,0.6482,0.4291,0.5781
510,smart,nolug,dph,0.5997,0.9417,0.9000,0.8191,0.5905,0.4611
511,smart,nolug,dph,0.2497,0.7148,0.7000,0.6071,0.3954,0.5636
512,smart,nolug,dph,0.2403,0.4309,0.3000,0.6327,0.4246,0.8178
513,smart,nolug,dph,0.3124,0.8346,0.8000,0.6076,0.3794,0.4599
514,smart,nolug,dph,0.2533,0.6135,0.6000,0.6727,0.3795,0.5557
515,smart,nolug,dph,0.1876,0.3204,0.2000,0.6199,0.3324,0.8012
516,smart,nolug,dph,0.1072,0.0712,0.1000,0.5563,0.2943,0.0836
517,smart,nolug,dph,0.1292,0.5862,0.6000,0.3891,0.2584,0.8062
518,smart,nolug,dph,0.1173,0.3522,0.5000,0.5417,0.2897,0.2960
519,smart,nolug,dph,0.1918,0.6453,0.6000,0.5639,0.3542,0.4654
520,smart,nolug,dph,0.1585,0.4045,0.3000,0.3883,0.2894,0.3690
521,smart,nolug,dph,0.0025,0.0172,0.0000,0.0699,0.0356,0.0342
522,smart,nolug,dph,0.3593,0.2949,0.2000,0.8211,0.4158,0.3150
523,smart,nolug,dph,0.1475,0.4077,0.3000,0.5201,0.3035,0.8498
524,smart,nolug,dph,0.0602,0.3284,0.3000,0.2957,0.2225,0.4007
525,smart,nolug,dph,0.2932,0.7270,0.7000,0.6648,0.4087,0.8215
526,smart,nolug,dph,0.1045,0.0279,0.0000,0.5673,0.2235,0.0789
527,smart,nolug,dph,0.3347,0.8914,0.8000,0.6786,0.4656,0.8630
528,smart,nolug,dph,0.3801,0.3612,0.2000,0.7329,0.4716,0.8448
529,smart,nolug,dph,0.3713,0.6320,0.7000,0.7459,0.4303,0.4451
530,smart,nolug,dph,0.1594,0.8398,0.9000,0.4131,0.3291,0.8563
531,smart,nolug,dph,0.0038,0.0000,0.0000,0.0753,0.0759,0.0066
532,smart,nolug,dph,0.3023,0.5574,0.5000,0.7333,0.4515,0.8067
533,smart,nolug,dph,0.2531,0.9220,1.0000,0.5209,0.3987,0.8391
534,smart,nolug,dph,0.0059,0.0000,0.0000,0.2394,0.0952,0.0180
535,smart,nolug,dph,0.0058,0.0018,0.0000,0.1344,0.0921,0.0166
536,smart,nolug,dph,0.2292,0.4175,0.4000,0.6443,0.3717,0.3692
537,smart,nolug,dph,0.0130,0.0000,0.0000,0.2532,0.0523,0.0144
538,smart,nolug,dph,0.3269,0.1737,0.1000,0.9489,0.3330,0.1394
539,smart,nolug,dph,0.1066,0.3623,0.3000,0.4662,0.2511,0.4416
540,smart,nolug,dph,0.1249,0.2088,0.1000,0.5014,0.2101,0.2691
541,smart,nolug,dph,0.1738,0.7790,0.7000,0.4431,0.2448,0.4365
542,smart,nolug,dph,0.3168,0.7847,0.7000,0.5932,0.4236,0.4571
543,smart,nolug,dph,0.0026,0.0000,0.0000,0.1012,0.0446,0.0054
544,smart,nolug,dph,0.5802,0.9697,1.0000,0.7955,0.5756,0.5174
545,smart,nolug,dph,0.4816,0.7823,0.7000,0.7637,0.4668,0.8630
546,smart,nolug,dph,0.1289,0.1066,0.2000,0.6140,0.2813,0.1464
547,smart,nolug,dph,0.1580,0.2546,0.2000,0.5246,0.3406,0.1589
548,smart,nolug,dph,0.4500,0.2419,0.2000,1.0000,0.4999,0.1625
549,smart,nolug,dph,0.3616,0.6214,0.6000,0.6716,0.3076,0.8552
550,smart,nolug,dph,0.1382,0.5504,0.4000,0.4415,0.2729,0.8333
501,smart,nolug,hiemstralm,0.0493,0.3409,0.3000,0.2958,0.1675,0.4445
502,smart,nolug,hiemstralm,0.1047,0.2629,0.3000,0.4678,0.2557,0.2067
503,smart,nolug,hiemstralm,0.0072,0.0000,0.0000,0.1289,0.0203,0.0237
504,smart,nolug,hiemstralm,0.3708,0.6571,0.5000,0.7007,0.4903,0.5829
505,smart,nolug,hiemstralm,0.3269,0.6281,0.5000,0.5913,0.3877,0.4320
506,smart,nolug,hiemstralm,0.0781,0.0419,0.1000,0.7024,0.1429,0.0400
507,smart,nolug,hiemstralm,0.0974,0.3024,0.2000,0.3382,0.1769,0.2984
508,smart,nolug,hiemstralm,0.0294,0.0581,0.1000,0.3060,0.1750,0.0648
509,smart,nolug,hiemstralm,0.2034,0.5244,0.4000,0.5751,0.3667,0.4612
510,smart,nolug,hiemstralm,0.1160,0.0812,0.1000,0.5293,0.2583,0.0744
511,smart,nolug,hiemstralm,0.1399,0.6599,0.6000,0.4422,0.3174,0.5609
512,smart,nolug,hiemstralm,0.1682,0.3280,0.2000,0.5589,0.3388,0.8138
513,smart,nolug,hiemstralm,0.2876,0.7763,0.7000,0.5858,0.4055,0.4572
514,smart,nolug,hiemstralm,0.0886,0.1091,0.2000,0.4777,0.2645,0.0929
515,smart,nolug,hiemstralm,0.1300,0.2358,0.2000,0.5464,0.2884,0.7720
516,smart,nolug,hiemstralm,0.0175,0.0000,0.0000,0.2883,0.0843,0.0095
517,smart,nolug,hiemstralm,0.0445,0.2603,0.4000,0.3006,0.2325,0.1626
518,smart,nolug,hiemstralm,0.0173,0.0012,0.0000,0.2165,0.1292,0.0348
519,smart,nolug,hiemstralm,0.0981,0.3597,0.5000,0.3992,0.3020,0.2169
520,smart,nolug,hiemstralm,0.0417,0.1245,0.1000,0.3528,0.1590,0.0884
521,smart,nolug,hiemstralm,0.0001,0.0000,0.0000,0.0239,0.0000,0.0017
522,smart,nolug,hiemstralm,0.1541,0.1679,0.1000,0.6243,0.3214,0.1467
523,smart,nolug,hiemstralm,0.0419,0.3313,0.2000,0.2980,0.1465,0.8150
524,smart,nolug,hiemstralm,0.0522,0.2960,0.3000,0.2887,0.1893,0.3978
525,smart,nolug,hiemstralm,0.1619,0.4397,0.3000,0.5196,0.3493,0.4570
526,smart,nolug,hiemstralm,0.0407,0.0007,0.0000,0.3845,0.1363,0.0331
527,smart,nolug,hiemstralm,0.1030,0.2380,0.3000,0.4239,0.3156,0.1331
528,smart,nolug,hiemstralm,0.3262,0.3417,0.2000,0.7270,0.3454,0.8139
529,smart,nolug,hiemstralm,0.0887,0.1480,0.2000,0.5120,0.2440,0.0952
530,smart,nolug,hiemstralm,0.3531,0.9152,0.9000,0.7140,0.4736,0.8569
531,smart,nolug,hiemstralm,0.0066,0.0017,0.0000,0.1229,0.0270,0.0180
532,smart,nolug,hiemstralm,0.1404,0.3836,0.4000,0.5381,0.3433,0.2612
533,smart,nolug,hiemstralm,0.2203,0.8703,0.8000,0.5320,0.3536,0.5891
534,smart,nolug,hiemstralm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
535,smart,nolug,hiemstralm,0.0002,0.0000,0.0000,0.0226,0.0000,0.0020
536,smart,nolug,hiemstralm,0.1759,0.4129,0.3000,0.4990,0.2864,0.3723
537,smart,nolug,hiemstralm,0.0034,0.0000,0.0000,0.1575,0.0411,0.0059
538,smart,nolug,hiemstralm,0.2778,0.1601,0.1000,0.8213,0.2775,0.1302
539,smart,nolug,hiemstralm,0.0799,0.2845,0.3000,0.4215,0.2379,0.4157
540,smart,nolug,hiemstralm,0.0290,0.0822,0.1000,0.2836,0.1826,0.0589
541,smart,nolug,hiemstralm,0.1584,0.4199,0.4000,0.4719,0.2324,0.2302
542,smart,nolug,hiemstralm,0.1748,0.4320,0.6000,0.5296,0.3573,0.1962
543,smart,nolug,hiemstralm,0.0029,0.0008,0.0000,0.1036,0.0207,0.0112
544,smart,nolug,hiemstralm,0.1053,0.4264,0.4000,0.3794,0.1765,0.4218
545,smart,nolug,hiemstralm,0.2894,0.5981,0.5000,0.6582,0.3992,0.8579
546,smart,nolug,hiemstralm,0.1410,0.2866,0.3000,0.6030,0.3446,0.2118
547,smart,nolug,hiemstralm,0.1042,0.1086,0.2000,0.4692,0.2940,0.0839
548,smart,nolug,hiemstralm,0.2500,0.1443,0.2000,1.0000,0.1429,0.0859
549,smart,nolug,hiemstralm,0.1548,0.5871,0.6000,0.4560,0.2104,0.3490
550,smart,nolug,hiemstralm,0.0965,0.3814,0.4000,0.3667,0.2279,0.3447
501,smart,nolug,ifb2,0.0506,0.4344,0.3000,0.1511,0.1063,0.8521
502,smart,nolug,ifb2,0.0652,0.3443,0.3000,0.4047,0.1954,0.2765
503,smart,nolug,ifb2,0.0394,0.2127,0.2000,0.2759,0.1523,0.4034
504,smart,nolug,ifb2,0.3661,0.7143,0.6000,0.6466,0.8235,0.8261
505,smart,nolug,ifb2,0.3090,0.6250,0.6000,0.5502,0.3884,0.3945
506,smart,nolug,ifb2,0.1112,0.0819,0.1000,0.6753,0.0114,0.0563
507,smart,nolug,ifb2,0.0850,0.2881,0.2000,0.4145,0.1852,0.1997
508,smart,nolug,ifb2,0.0403,0.0276,0.0000,0.3917,0.1776,0.0442
509,smart,nolug,ifb2,0.2901,0.8146,0.7000,0.6230,0.4231,0.5785
510,smart,nolug,ifb2,0.5471,0.9590,1.0000,0.7937,0.5500,0.4617
511,smart,nolug,ifb2,0.1818,0.5688,0.6000,0.5467,0.3465,0.5529
512,smart,nolug,ifb2,0.2249,0.3664,0.2000,0.6044,0.3486,0.8462
513,smart,nolug,ifb2,0.3107,0.8143,0.8000,0.6086,0.4252,0.4605
514,smart,nolug,ifb2,0.2576,0.5988,0.5000,0.6691,0.3804,0.5564
515,smart,nolug,ifb2,0.1493,0.2259,0.1000,0.5645,0.3014,0.7694
516,smart,nolug,ifb2,0.0608,0.0076,0.0000,0.4705,0.1752,0.0540
517,smart,nolug,ifb2,0.1110,0.4790,0.5000,0.3962,0.2852,0.3365
518,smart,nolug,ifb2,0.1298,0.3387,0.5000,0.5537,0.2985,0.2348
519,smart,nolug,ifb2,0.1839,0.7411,0.7000,0.5136,0.3479,0.5615
520,smart,nolug,ifb2,0.1312,0.3413,0.2000,0.3993,0.2426,0.3303
521,smart,nolug,ifb2,0.0003,0.0000,0.0000,0.0412,0.0292,0.0027
522,smart,nolug,ifb2,0.0529,0.0047,0.0000,0.5489,0.1364,0.0274
523,smart,nolug,ifb2,0.1151,0.4232,0.4000,0.4682,0.2935,0.8494
524,smart,nolug,ifb2,0.0427,0.2378,0.3000,0.2513,0.1959,0.3903
525,smart,nolug,ifb2,0.2960,0.7492,0.7000,0.6744,0.4041,0.8217
526,smart,nolug,ifb2,0.0720,0.0011,0.0000,0.5236,0.1578,0.0317
527,smart,nolug,ifb2,0.2623,0.6713,0.8000,0.5895,0.4406,0.2899
528,smart,nolug,ifb2,0.4046,0.3869,0.3000,0.7600,0.4072,0.8456
529,smart,nolug,ifb2,0.3078,0.4913,0.6000,0.7286,0.4611,0.2443
530,smart,nolug,ifb2,0.2549,0.8472,0.9000,0.5199,0.3709,0.8555
531,smart,nolug,ifb2,0.0055,0.0011,0.0000,0.0699,0.0000,0.0166
532,smart,nolug,ifb2,0.2768,0.6940,0.6000,0.6900,0.3693,0.8229
533,smart,nolug,ifb2,0.2247,0.8653,0.9000,0.5140,0.3834,0.8387
534,smart,nolug,ifb2,0.0053,0.0000,0.0000,0.2329,0.0755,0.0143
535,smart,nolug,ifb2,0.0031,0.0001,0.0000,0.1117,0.0747,0.0094
536,smart,nolug,ifb2,0.2908,0.5087,0.4000,0.6165,0.4133,0.4012
537,smart,nolug,ifb2,0.0068,0.0000,0.0000,0.2016,0.0672,0.0085
538,smart,nolug,ifb2,0.6000,0.2268,0.2000,1.0000,0.5105,0.2688
539,smart,nolug,ifb2,0.1243,0.4439,0.4000,0.5014,0.2503,0.4334
540,smart,nolug,ifb2,0.1019,0.2018,0.1000,0.4095,0.2014,0.2614
541,smart,nolug,ifb2,0.1866,0.7436,0.6000,0.4464,0.2530,0.4439
542,smart,nolug,ifb2,0.3165,0.7884,0.7000,0.6337,0.4231,0.4566
543,smart,nolug,ifb2,0.0014,0.0000,0.0000,0.0913,0.0453,0.0034
544,smart,nolug,ifb2,0.5701,0.8728,0.9000,0.8333,0.5664,0.5870
545,smart,nolug,ifb2,0.4787,0.7300,0.7000,0.7609,0.5309,0.8619
546,smart,nolug,ifb2,0.1319,0.2350,0.3000,0.6051,0.3036,0.1932
547,smart,nolug,ifb2,0.1540,0.1741,0.2000,0.5150,0.3526,0.1045
548,smart,nolug,ifb2,0.4167,0.2255,0.2000,1.0000,0.4499,0.1563
549,smart,nolug,ifb2,0.3214,0.5830,0.5000,0.6495,0.2778,0.8145
550,smart,nolug,ifb2,0.1199,0.3985,0.4000,0.4336,0.2814,0.2934
501,smart,nolug,inb2,0.0493,0.4344,0.3000,0.1492,0.1067,0.8521
502,smart,nolug,inb2,0.0625,0.3443,0.3000,0.4014,0.1922,0.2765
503,smart,nolug,inb2,0.0244,0.0730,0.1000,0.2684,0.1393,0.1384
504,smart,nolug,inb2,0.3346,0.7059,0.6000,0.5641,0.8304,0.8259
505,smart,nolug,inb2,0.2909,0.5913,0.5000,0.5403,0.3771,0.3914
506,smart,nolug,inb2,0.1111,0.0819,0.1000,0.6745,0.0112,0.0563
507,smart,nolug,inb2,0.0398,0.1180,0.2000,0.3980,0.1564,0.0734
508,smart,nolug,inb2,0.0489,0.0729,0.1000,0.4139,0.1862,0.0652
509,smart,nolug,inb2,0.2789,0.8302,0.7000,0.5975,0.3941,0.5785
510,smart,nolug,inb2,0.5220,0.9203,1.0000,0.7605,0.4965,0.4609
511,smart,nolug,inb2,0.1827,0.5612,0.6000,0.5576,0.3450,0.5525
512,smart,nolug,inb2,0.2242,0.3652,0.2000,0.6035,0.3486,0.8461
513,smart,nolug,inb2,0.3088,0.8046,0.7000,0.6073,0.4314,0.4604
514,smart,nolug,inb2,0.2657,0.6398,0.5000,0.6682,0.3814,0.5587
515,smart,nolug,inb2,0.1517,0.2269,0.1000,0.5670,0.3149,0.7695
516,smart,nolug,inb2,0.0612,0.0078,0.0000,0.4713,0.1772,0.0542
517,smart,nolug,inb2,0.1145,0.4951,0.4000,0.3913,0.2678,0.4598
518,smart,nolug,inb2,0.1229,0.3605,0.5000,0.5400,0.2939,0.2348
519,smart,nolug,inb2,0.1691,0.6551,0.7000,0.4968,0.3543,0.3421
520,smart,nolug,inb2,0.1009,0.2856,0.2000,0.3113,0.2122,0.2996
521,smart,nolug,inb2,0.0005,0.0000,0.0000,0.0431,0.0000,0.0035
522,smart,nolug,inb2,0.1011,0.0244,0.0000,0.6809,0.1500,0.0473
523,smart,nolug,inb2,0.1068,0.4331,0.4000,0.4558,0.2810,0.8504
524,smart,nolug,inb2,0.0443,0.2489,0.3000,0.2526,0.1805,0.3915
525,smart,nolug,inb2,0.3107,0.7688,0.7000,0.6703,0.3881,0.8270
526,smart,nolug,inb2,0.0720,0.0011,0.0000,0.5237,0.1578,0.0317
527,smart,nolug,inb2,0.2789,0.7701,0.8000,0.5577,0.4122,0.4277
528,smart,nolug,inb2,0.4009,0.3815,0.2000,0.7560,0.4119,0.8455
529,smart,nolug,inb2,0.3197,0.5143,0.6000,0.7299,0.4468,0.3646
530,smart,nolug,inb2,0.1718,0.8334,0.9000,0.4091,0.2557,0.8563
531,smart,nolug,inb2,0.0057,0.0011,0.0000,0.0826,0.0110,0.0167
532,smart,nolug,inb2,0.2646,0.6559,0.6000,0.6783,0.3673,0.8190
533,smart,nolug,inb2,0.1674,0.8032,0.7000,0.4034,0.3043,0.8384
534,smart,nolug,inb2,0.0051,0.0000,0.0000,0.2327,0.0851,0.0160
535,smart,nolug,inb2,0.0037,0.0001,0.0000,0.1231,0.0695,0.0105
536,smart,nolug,inb2,0.2498,0.4203,0.3000,0.6427,0.3249,0.3584
537,smart,nolug,inb2,0.0388,0.1600,0.1000,0.3695,0.1078,0.1365
538,smart,nolug,inb2,0.5909,0.2215,0.1000,0.9801,0.4993,0.2670
539,smart,nolug,inb2,0.1216,0.4433,0.4000,0.4984,0.2497,0.4333
540,smart,nolug,inb2,0.1029,0.2036,0.1000,0.4119,0.1966,0.2627
541,smart,nolug,inb2,0.1938,0.7685,0.7000,0.4537,0.2571,0.4451
542,smart,nolug,inb2,0.3136,0.7856,0.7000,0.6233,0.4282,0.4559
543,smart,nolug,inb2,0.0013,0.0000,0.0000,0.0631,0.0280,0.0050
544,smart,nolug,inb2,0.5752,0.8783,0.9000,0.8329,0.5713,0.5870
545,smart,nolug,inb2,0.4694,0.7154,0.6000,0.7568,0.5265,0.8618
546,smart,nolug,inb2,0.1469,0.3022,0.3000,0.6199,0.3320,0.2572
547,smart,nolug,inb2,0.1562,0.1759,0.2000,0.5165,0.3571,0.1048
548,smart,nolug,inb2,0.4167,0.2255,0.2000,1.0000,0.4499,0.1563
549,smart,nolug,inb2,0.3037,0.5296,0.5000,0.6392,0.2675,0.8093
550,smart,nolug,inb2,0.1280,0.4554,0.3000,0.4218,0.2739,0.4693
501,smart,nolug,inl2,0.0583,0.4480,0.3000,0.1953,0.1706,0.8537
502,smart,nolug,inl2,0.0683,0.3443,0.3000,0.4111,0.1997,0.2765
503,smart,nolug,inl2,0.0903,0.3813,0.4000,0.3246,0.1721,0.4425
504,smart,nolug,inl2,0.3430,0.6992,0.6000,0.6138,0.8201,0.8259
505,smart,nolug,inl2,0.3328,0.6698,0.6000,0.5454,0.4044,0.3992
506,smart,nolug,inl2,0.1111,0.0819,0.1000,0.6745,0.0112,0.0563
507,smart,nolug,inl2,0.0605,0.2304,0.2000,0.3951,0.1806,0.1361
508,smart,nolug,inl2,0.0355,0.0158,0.0000,0.3729,0.1650,0.0366
509,smart,nolug,inl2,0.2914,0.8147,0.7000,0.6231,0.4184,0.5785
510,smart,nolug,inl2,0.5482,0.9559,1.0000,0.7729,0.5318,0.4616
511,smart,nolug,inl2,0.1816,0.6064,0.6000,0.5292,0.3454,0.8047
512,smart,nolug,inl2,0.2301,0.3939,0.3000,0.6084,0.3887,0.8469
513,smart,nolug,inl2,0.3136,0.8150,0.7000,0.6103,0.4355,0.4603
514,smart,nolug,inl2,0.2164,0.5320,0.5000,0.6399,0.3909,0.5508
515,smart,nolug,inl2,0.1427,0.2193,0.1000,0.5564,0.2639,0.7677
516,smart,nolug,inl2,0.0604,0.0062,0.0000,0.4694,0.1718,0.0512
517,smart,nolug,inl2,0.1056,0.4767,0.5000,0.3898,0.2683,0.3364
518,smart,nolug,inl2,0.1325,0.3122,0.4000,0.5655,0.3127,0.2343
519,smart,nolug,inl2,0.1743,0.7142,0.6000,0.5272,0.3263,0.5652
520,smart,nolug,inl2,0.1374,0.3488,0.2000,0.4296,0.2702,0.3331
521,smart,nolug,inl2,0.0006,0.0000,0.0000,0.0515,0.0290,0.0046
522,smart,nolug,inl2,0.0538,0.0063,0.0000,0.5521,0.1304,0.0288
523,smart,nolug,inl2,0.0988,0.4373,0.4000,0.4525,0.2516,0.8505
524,smart,nolug,inl2,0.0510,0.2971,0.3000,0.2543,0.1789,0.3981
525,smart,nolug,inl2,0.2931,0.7404,0.7000,0.6744,0.4227,0.8155
526,smart,nolug,inl2,0.0684,0.0009,0.0000,0.5012,0.1838,0.0307
527,smart,nolug,inl2,0.2411,0.5610,0.6000,0.5826,0.4405,0.2629
528,smart,nolug,inl2,0.3956,0.3772,0.2000,0.7497,0.4055,0.8454
529,smart,nolug,inl2,0.3130,0.5286,0.6000,0.7245,0.4436,0.3693
530,smart,nolug,inl2,0.2075,0.8453,0.9000,0.4654,0.3607,0.8554
531,smart,nolug,inl2,0.0057,0.0011,0.0000,0.0825,0.0111,0.0167
532,smart,nolug,inl2,0.2765,0.6852,0.5000,0.6799,0.3708,0.8275
533,smart,nolug,inl2,0.2601,0.9252,0.9000,0.5382,0.3566,0.8389
534,smart,nolug,inl2,0.0039,0.0000,0.0000,0.1914,0.0645,0.0123
535,smart,nolug,inl2,0.0032,0.0008,0.0000,0.1048,0.0585,0.0124
536,smart,nolug,inl2,0.2891,0.5159,0.5000,0.6149,0.4031,0.4019
537,smart,nolug,inl2,0.0064,0.0000,0.0000,0.1992,0.0668,0.0076
538,smart,nolug,inl2,0.5588,0.2056,0.1000,0.9064,0.4613,0.2610
539,smart,nolug,inl2,0.1149,0.3774,0.3000,0.5038,0.2722,0.4421
540,smart,nolug,inl2,0.1062,0.2036,0.1000,0.3982,0.1657,0.2642
541,smart,nolug,inl2,0.1765,0.7094,0.6000,0.4392,0.2495,0.4410
542,smart,nolug,inl2,0.3040,0.7822,0.7000,0.6044,0.4180,0.4558
543,smart,nolug,inl2,0.0013,0.0000,0.0000,0.0895,0.0410,0.0024
544,smart,nolug,inl2,0.5364,0.9531,0.9000,0.7689,0.5742,0.8299
545,smart,nolug,inl2,0.5660,0.8619,0.8000,0.7989,0.4879,0.8630
546,smart,nolug,inl2,0.1131,0.1873,0.2000,0.5645,0.2887,0.1655
547,smart,nolug,inl2,0.1306,0.1432,0.2000,0.4901,0.3253,0.0975
548,smart,nolug,inl2,0.4167,0.2255,0.2000,1.0000,0.4499,0.1563
549,smart,nolug,inl2,0.3240,0.5906,0.5000,0.6438,0.2921,0.8234
550,smart,nolug,inl2,0.1377,0.5193,0.5000,0.4356,0.2786,0.4775
501,smart,nolug,inexpb2,0.0507,0.4344,0.3000,0.1514,0.1072,0.8521
502,smart,nolug,inexpb2,0.0650,0.3443,0.3000,0.4045,0.1954,0.2765
503,smart,nolug,inexpb2,0.0394,0.2127,0.2000,0.2759,0.1523,0.4034
504,smart,nolug,inexpb2,0.3633,0.7143,0.6000,0.6598,0.8121,0.8261
505,smart,nolug,inexpb2,0.3090,0.6250,0.6000,0.5502,0.3884,0.3945
506,smart,nolug,inexpb2,0.1111,0.0819,0.1000,0.6745,0.0112,0.0563
507,smart,nolug,inexpb2,0.0748,0.2625,0.2000,0.4126,0.1792,0.1834
508,smart,nolug,inexpb2,0.0416,0.0481,0.1000,0.3939,0.1806,0.0528
509,smart,nolug,inexpb2,0.2901,0.8268,0.7000,0.6196,0.4175,0.5785
510,smart,nolug,inexpb2,0.5461,0.9560,1.0000,0.7723,0.5283,0.4616
511,smart,nolug,inexpb2,0.1818,0.5688,0.6000,0.5467,0.3464,0.5529
