topic,stop,stemmer,model,ap,rbp,p10,ndcg,twist,err
769,indri,snowballPorter,bb2,0.0072,0.0071,0.0000,0.1514,0.0822,0.0518
770,indri,snowballPorter,bb2,0.1615,0.1825,0.2000,0.5219,0.2164,0.2731
771,indri,snowballPorter,bb2,0.5240,0.9828,1.0000,0.8034,0.4887,0.5889
772,indri,snowballPorter,bb2,0.2646,0.8504,0.8000,0.5543,0.3927,0.8630
773,indri,snowballPorter,bb2,0.3620,0.9769,1.0000,0.6131,0.4651,0.4619
774,indri,snowballPorter,bb2,0.3068,0.5590,0.4000,0.6363,0.2783,0.3870
775,indri,snowballPorter,bb2,0.1136,0.0804,0.1000,0.3506,0.1102,0.0900
776,indri,snowballPorter,bb2,0.3118,0.5685,0.5000,0.7283,0.4663,0.8235
777,indri,snowballPorter,bb2,0.3667,0.7245,0.6000,0.6804,0.5130,0.8216
778,indri,snowballPorter,bb2,0.1186,0.5740,0.5000,0.2862,0.2383,0.5835
779,indri,snowballPorter,bb2,0.4479,0.8242,0.7000,0.7067,0.4927,0.8592
780,indri,snowballPorter,bb2,0.0193,0.5048,0.6000,0.0718,0.0377,0.3868
781,indri,snowballPorter,bb2,0.3451,0.9761,1.0000,0.5947,0.3123,0.4699
782,indri,snowballPorter,bb2,0.6453,0.9102,0.9000,0.8219,0.5705,0.4602
783,indri,snowballPorter,bb2,0.1210,0.5866,0.6000,0.4919,0.2876,0.8257
784,indri,snowballPorter,bb2,0.5246,0.3470,0.2000,0.9426,0.5559,0.8166
785,indri,snowballPorter,bb2,0.2220,0.8287,0.8000,0.4784,0.3821,0.8230
786,indri,snowballPorter,bb2,0.4067,0.6472,0.5000,0.7483,0.4974,0.5831
787,indri,snowballPorter,bb2,0.5613,1.0000,1.0000,0.7656,0.3685,0.8377
788,indri,snowballPorter,bb2,0.5166,0.9399,0.9000,0.8398,0.5510,0.8630
789,indri,snowballPorter,bb2,0.2121,0.2259,0.2000,0.6314,0.3778,0.1769
790,indri,snowballPorter,bb2,0.4755,0.8004,0.7000,0.7851,0.5247,0.4479
791,indri,snowballPorter,bb2,0.3262,0.6378,0.6000,0.5939,0.3997,0.8219
792,indri,snowballPorter,bb2,0.1922,0.7034,0.6000,0.5244,0.3930,0.8346
793,indri,snowballPorter,bb2,0.0037,0.0125,0.0000,0.0425,0.0356,0.0352
794,indri,snowballPorter,bb2,0.1536,0.7729,0.7000,0.4020,0.2946,0.5112
795,indri,snowballPorter,bb2,0.0219,0.0025,0.0000,0.2344,0.1023,0.0426
796,indri,snowballPorter,bb2,0.5709,0.9825,1.0000,0.7951,0.5522,0.4692
797,indri,snowballPorter,bb2,0.5120,0.8312,0.8000,0.7824,0.4862,0.5672
798,indri,snowballPorter,bb2,0.2314,0.3531,0.3000,0.5933,0.3835,0.3426
799,indri,snowballPorter,bb2,0.0044,0.0000,0.0000,0.1165,0.0099,0.0153
800,indri,snowballPorter,bb2,0.2715,0.4514,0.5000,0.6345,0.4320,0.1984
751,indri,snowballPorter,bm25,0.2657,0.6402,0.6000,0.5959,0.3882,0.8337
752,indri,snowballPorter,bm25,0.3858,0.8077,0.7000,0.6989,0.3149,0.8578
753,indri,snowballPorter,bm25,0.2437,0.5939,0.7000,0.6836,0.3957,0.8071
754,indri,snowballPorter,bm25,0.0551,0.4988,0.3000,0.2391,0.1586,0.3990
755,indri,snowballPorter,bm25,0.4413,0.8684,0.8000,0.7306,0.4876,0.8391
756,indri,snowballPorter,bm25,0.1863,0.1373,0.2000,0.4853,0.2483,0.0927
757,indri,snowballPorter,bm25,0.2847,0.5363,0.5000,0.5551,0.2884,0.3779
758,indri,snowballPorter,bm25,0.7079,0.9780,1.0000,0.8964,0.6160,0.4891
759,indri,snowballPorter,bm25,0.3483,0.9477,1.0000,0.6136,0.4438,0.8599
760,indri,snowballPorter,bm25,0.2177,0.6199,0.7000,0.6456,0.3291,0.4153
761,indri,snowballPorter,bm25,0.4926,0.9969,1.0000,0.7404,0.5180,0.4622
762,indri,snowballPorter,bm25,0.0036,0.0009,0.0000,0.1240,0.0765,0.0332
763,indri,snowballPorter,bm25,0.0581,0.0251,0.0000,0.2840,0.1379,0.0682
764,indri,snowballPorter,bm25,0.1221,0.2292,0.4000,0.4000,0.1994,0.1831
765,indri,snowballPorter,bm25,0.4033,0.6082,0.6000,0.7848,0.5302,0.5611
766,indri,snowballPorter,bm25,0.6064,0.9985,1.0000,0.7878,0.6060,0.5891
767,indri,snowballPorter,bm25,0.4072,0.9514,1.0000,0.6557,0.3502,0.4615
768,indri,snowballPorter,bm25,0.2354,0.8307,0.8000,0.5317,0.3666,0.8629
769,indri,snowballPorter,bm25,0.0089,0.0819,0.1000,0.1433,0.0841,0.1542
770,indri,snowballPorter,bm25,0.4095,0.7716,0.7000,0.7147,0.5131,0.8253
771,indri,snowballPorter,bm25,0.5134,0.9709,1.0000,0.7861,0.5067,0.5877
772,indri,snowballPorter,bm25,0.4402,0.9413,1.0000,0.7427,0.5157,0.8630
773,indri,snowballPorter,bm25,0.4341,0.9746,1.0000,0.7850,0.4277,0.4619
774,indri,snowballPorter,bm25,0.2688,0.6088,0.6000,0.6017,0.2619,0.3932
775,indri,snowballPorter,bm25,0.1730,0.4931,0.5000,0.4797,0.1688,0.4069
776,indri,snowballPorter,bm25,0.3141,0.5090,0.5000,0.7359,0.4482,0.8200
777,indri,snowballPorter,bm25,0.3345,0.5677,0.4000,0.6655,0.4933,0.8081
778,indri,snowballPorter,bm25,0.1277,0.5615,0.4000,0.3493,0.2353,0.5738
779,indri,snowballPorter,bm25,0.4445,0.8303,0.7000,0.7266,0.5090,0.8618
780,indri,snowballPorter,bm25,0.0837,0.6651,0.7000,0.2134,0.1251,0.4212
781,indri,snowballPorter,bm25,0.3617,0.8843,0.9000,0.6194,0.3181,0.4839
782,indri,snowballPorter,bm25,0.6380,0.9033,0.9000,0.8276,0.6064,0.4603
783,indri,snowballPorter,bm25,0.0918,0.5226,0.5000,0.4122,0.2795,0.4506
784,indri,snowballPorter,bm25,0.5104,0.3454,0.2000,0.9311,0.5555,0.8165
785,indri,snowballPorter,bm25,0.2814,0.8484,0.8000,0.5211,0.3323,0.8555
786,indri,snowballPorter,bm25,0.3666,0.6720,0.5000,0.7120,0.4741,0.5839
787,indri,snowballPorter,bm25,0.5700,1.0000,1.0000,0.7887,0.3679,0.5889
788,indri,snowballPorter,bm25,0.5674,0.9233,0.9000,0.8587,0.5645,0.8630
789,indri,snowballPorter,bm25,0.2352,0.0202,0.0000,0.6449,0.3977,0.0490
790,indri,snowballPorter,bm25,0.4406,0.7553,0.6000,0.7243,0.5438,0.4469
791,indri,snowballPorter,bm25,0.3473,0.6516,0.6000,0.6476,0.4157,0.8070
792,indri,snowballPorter,bm25,0.2016,0.7499,0.7000,0.5406,0.3853,0.5856
793,indri,snowballPorter,bm25,0.2673,0.5641,0.6000,0.5862,0.4222,0.4778
794,indri,snowballPorter,bm25,0.1542,0.7681,0.6000,0.4047,0.2589,0.4877
795,indri,snowballPorter,bm25,0.0277,0.0021,0.0000,0.2666,0.0807,0.0409
796,indri,snowballPorter,bm25,0.5640,0.9617,0.9000,0.7767,0.5543,0.4614
797,indri,snowballPorter,bm25,0.5080,0.7405,0.7000,0.7821,0.5731,0.5606
798,indri,snowballPorter,bm25,0.2350,0.2754,0.2000,0.6178,0.4042,0.3309
799,indri,snowballPorter,bm25,0.1292,0.3595,0.4000,0.4970,0.3442,0.4210
800,indri,snowballPorter,bm25,0.2566,0.4053,0.4000,0.6226,0.4102,0.3334
751,indri,snowballPorter,dfiz,0.2954,0.5338,0.4000,0.7063,0.4269,0.8322
752,indri,snowballPorter,dfiz,0.3381,0.9028,0.9000,0.6572,0.2937,0.5888
753,indri,snowballPorter,dfiz,0.5091,0.8826,0.9000,0.8257,0.4825,0.8356
754,indri,snowballPorter,dfiz,0.0945,0.2262,0.3000,0.3500,0.1940,0.1258
755,indri,snowballPorter,dfiz,0.5231,0.9156,0.9000,0.7959,0.5375,0.8626
756,indri,snowballPorter,dfiz,0.2236,0.6306,0.8000,0.4967,0.2841,0.2743
757,indri,snowballPorter,dfiz,0.2582,0.5014,0.6000,0.5379,0.2777,0.3701
758,indri,snowballPorter,dfiz,0.7307,1.0000,1.0000,0.9261,0.6926,0.8630
759,indri,snowballPorter,dfiz,0.1804,0.7874,0.8000,0.4705,0.3204,0.8561
760,indri,snowballPorter,dfiz,0.2996,0.8327,0.7000,0.7054,0.4355,0.4558
761,indri,snowballPorter,dfiz,0.2377,0.8988,0.9000,0.5389,0.3915,0.4598
762,indri,snowballPorter,dfiz,0.0014,0.0001,0.0000,0.0701,0.0162,0.0224
763,indri,snowballPorter,dfiz,0.0373,0.3473,0.2000,0.2044,0.1177,0.8167
764,indri,snowballPorter,dfiz,0.1729,0.5740,0.6000,0.4655,0.2101,0.8262
765,indri,snowballPorter,dfiz,0.5024,0.9740,1.0000,0.8266,0.5532,0.8629
766,indri,snowballPorter,dfiz,0.6736,1.0000,1.0000,0.8325,0.5858,0.8599
767,indri,snowballPorter,dfiz,0.1970,0.8278,0.8000,0.4434,0.2723,0.4383
768,indri,snowballPorter,dfiz,0.0342,0.0832,0.1000,0.2610,0.2067,0.0849
769,indri,snowballPorter,dfiz,0.0030,0.0051,0.0000,0.0660,0.0811,0.0487
770,indri,snowballPorter,dfiz,0.0492,0.3247,0.3000,0.1961,0.1442,0.2116
771,indri,snowballPorter,dfiz,0.4149,0.8677,0.8000,0.7489,0.4865,0.5174
772,indri,snowballPorter,dfiz,0.4770,0.9559,0.9000,0.7983,0.5259,0.5891
773,indri,snowballPorter,dfiz,0.3432,0.6852,0.6000,0.7586,0.4252,0.4285
774,indri,snowballPorter,dfiz,0.3871,0.8425,0.9000,0.6748,0.4973,0.4388
775,indri,snowballPorter,dfiz,0.1704,0.2215,0.1000,0.3059,0.2958,0.3056
776,indri,snowballPorter,dfiz,0.0804,0.3473,0.3000,0.3686,0.2457,0.3253
777,indri,snowballPorter,dfiz,0.2272,0.7847,0.9000,0.5789,0.3958,0.4271
778,indri,snowballPorter,dfiz,0.1157,0.5904,0.4000,0.3053,0.2137,0.8604
779,indri,snowballPorter,dfiz,0.3612,0.8509,0.8000,0.6834,0.4813,0.8593
780,indri,snowballPorter,dfiz,0.0265,0.5527,0.5000,0.1134,0.0626,0.2669
781,indri,snowballPorter,dfiz,0.0375,0.5477,0.5000,0.1902,0.1054,0.2723
782,indri,snowballPorter,dfiz,0.5690,0.6870,0.7000,0.8336,0.5625,0.4241
783,indri,snowballPorter,dfiz,0.1253,0.4390,0.4000,0.5276,0.2907,0.3002
784,indri,snowballPorter,dfiz,0.5769,0.3817,0.3000,0.9708,0.4996,0.7918
785,indri,snowballPorter,dfiz,0.3813,0.8748,0.9000,0.7425,0.4802,0.8233
786,indri,snowballPorter,dfiz,0.3425,0.7917,0.7000,0.7331,0.4562,0.4841
787,indri,snowballPorter,dfiz,0.5942,1.0000,1.0000,0.7750,0.6034,0.8377
788,indri,snowballPorter,dfiz,0.5380,0.9621,0.9000,0.8516,0.5779,0.8630
789,indri,snowballPorter,dfiz,0.2465,0.1274,0.2000,0.6575,0.4194,0.0881
790,indri,snowballPorter,dfiz,0.2648,0.4444,0.3000,0.6746,0.3520,0.3646
791,indri,snowballPorter,dfiz,0.2071,0.6383,0.6000,0.5570,0.3764,0.8067
792,indri,snowballPorter,dfiz,0.1245,0.4877,0.5000,0.4256,0.3225,0.4290
793,indri,snowballPorter,dfiz,0.2791,0.5570,0.6000,0.6945,0.4178,0.4242
794,indri,snowballPorter,dfiz,0.0715,0.4777,0.3000,0.3252,0.2127,0.7937
795,indri,snowballPorter,dfiz,0.0236,0.0009,0.0000,0.2517,0.1361,0.0359
796,indri,snowballPorter,dfiz,0.4503,0.9375,0.9000,0.7308,0.4864,0.4613
797,indri,snowballPorter,dfiz,0.6013,0.9888,1.0000,0.8262,0.5890,0.4622
798,indri,snowballPorter,dfiz,0.2030,0.1765,0.1000,0.6130,0.4072,0.1605
799,indri,snowballPorter,dfiz,0.1637,0.4233,0.5000,0.5125,0.3120,0.3661
800,indri,snowballPorter,dfiz,0.2646,0.3537,0.3000,0.6501,0.3972,0.3212
751,indri,snowballPorter,dfree,0.3348,0.5896,0.5000,0.7338,0.4276,0.8327
752,indri,snowballPorter,dfree,0.4691,0.8349,0.8000,0.7754,0.5413,0.8581
753,indri,snowballPorter,dfree,0.2237,0.3096,0.4000,0.7186,0.3960,0.2152
754,indri,snowballPorter,dfree,0.0880,0.3823,0.6000,0.3051,0.2021,0.1725
755,indri,snowballPorter,dfree,0.5362,0.9081,0.9000,0.8194,0.5532,0.8626
756,indri,snowballPorter,dfree,0.2388,0.3329,0.5000,0.5348,0.2839,0.1433
757,indri,snowballPorter,dfree,0.2369,0.5104,0.5000,0.5097,0.2663,0.3754
758,indri,snowballPorter,dfree,0.7348,0.9744,1.0000,0.9158,0.6297,0.8298
759,indri,snowballPorter,dfree,0.3307,0.9742,1.0000,0.6001,0.3863,0.8621
760,indri,snowballPorter,dfree,0.2709,0.5940,0.7000,0.7000,0.4176,0.3745
761,indri,snowballPorter,dfree,0.4544,0.9774,1.0000,0.7120,0.5159,0.4620
762,indri,snowballPorter,dfree,0.0046,0.0337,0.1000,0.1162,0.0936,0.0899
763,indri,snowballPorter,dfree,0.0553,0.3113,0.4000,0.2661,0.1407,0.2347
764,indri,snowballPorter,dfree,0.1385,0.2583,0.4000,0.4437,0.2043,0.2207
765,indri,snowballPorter,dfree,0.4316,0.7222,0.6000,0.7987,0.5151,0.8353
766,indri,snowballPorter,dfree,0.6918,1.0000,1.0000,0.8513,0.6036,0.8600
767,indri,snowballPorter,dfree,0.3159,0.8395,0.9000,0.6053,0.2943,0.4387
768,indri,snowballPorter,dfree,0.2329,0.8410,0.9000,0.4859,0.3417,0.8620
769,indri,snowballPorter,dfree,0.0176,0.1280,0.1000,0.2236,0.1045,0.2531
770,indri,snowballPorter,dfree,0.3763,0.9573,0.9000,0.6150,0.3267,0.5891
771,indri,snowballPorter,dfree,0.5023,0.8788,0.9000,0.7777,0.5295,0.5174
772,indri,snowballPorter,dfree,0.5666,0.9558,0.9000,0.8079,0.5523,0.8630
773,indri,snowballPorter,dfree,0.4867,0.9652,0.9000,0.8164,0.4951,0.4616
774,indri,snowballPorter,dfree,0.2564,0.5470,0.5000,0.5729,0.2673,0.2666
775,indri,snowballPorter,dfree,0.0612,0.2855,0.3000,0.2996,0.0579,0.1933
776,indri,snowballPorter,dfree,0.2740,0.4651,0.5000,0.6856,0.4334,0.3083
777,indri,snowballPorter,dfree,0.3189,0.5839,0.4000,0.6532,0.4672,0.8050
778,indri,snowballPorter,dfree,0.1282,0.5531,0.4000,0.3963,0.2848,0.8237
779,indri,snowballPorter,dfree,0.4962,0.8071,0.8000,0.8021,0.5418,0.8616
780,indri,snowballPorter,dfree,0.0750,0.3808,0.3000,0.2159,0.1243,0.2325
781,indri,snowballPorter,dfree,0.2557,0.8756,0.8000,0.5238,0.2765,0.5708
782,indri,snowballPorter,dfree,0.6418,0.8550,0.8000,0.8519,0.5914,0.4577
783,indri,snowballPorter,dfree,0.1193,0.5506,0.6000,0.4601,0.2776,0.4508
784,indri,snowballPorter,dfree,0.5618,0.3632,0.2000,0.9651,0.5744,0.8166
785,indri,snowballPorter,dfree,0.4666,0.8192,0.7000,0.8040,0.5154,0.8351
786,indri,snowballPorter,dfree,0.4024,0.6803,0.6000,0.7927,0.4898,0.5835
787,indri,snowballPorter,dfree,0.5838,1.0000,1.0000,0.7545,0.6016,0.5891
788,indri,snowballPorter,dfree,0.5708,0.9088,0.9000,0.8685,0.5567,0.8629
789,indri,snowballPorter,dfree,0.2359,0.3522,0.6000,0.6482,0.4073,0.1513
790,indri,snowballPorter,dfree,0.4165,0.7535,0.6000,0.7980,0.4873,0.4472
791,indri,snowballPorter,dfree,0.3684,0.6995,0.7000,0.7087,0.4987,0.8226
792,indri,snowballPorter,dfree,0.2142,0.8134,0.8000,0.5435,0.3995,0.8568
793,indri,snowballPorter,dfree,0.3405,0.4192,0.4000,0.7270,0.4733,0.4106
794,indri,snowballPorter,dfree,0.1460,0.7395,0.6000,0.3978,0.2826,0.4837
795,indri,snowballPorter,dfree,0.0225,0.0003,0.0000,0.2277,0.1230,0.0297
796,indri,snowballPorter,dfree,0.5364,0.9522,0.9000,0.7816,0.5217,0.4610
797,indri,snowballPorter,dfree,0.5891,0.9741,1.0000,0.8279,0.5785,0.5706
798,indri,snowballPorter,dfree,0.2467,0.2588,0.2000,0.6463,0.3942,0.3121
799,indri,snowballPorter,dfree,0.0982,0.0931,0.1000,0.4515,0.2934,0.1640
800,indri,snowballPorter,dfree,0.2556,0.3157,0.3000,0.6676,0.4379,0.2004
751,indri,snowballPorter,dirichletlm,0.1256,0.1787,0.2000,0.4918,0.3333,0.1113
752,indri,snowballPorter,dirichletlm,0.1854,0.9104,0.9000,0.4648,0.2254,0.5891
753,indri,snowballPorter,dirichletlm,0.4478,0.7552,0.7000,0.7690,0.5437,0.8151
754,indri,snowballPorter,dirichletlm,0.0355,0.0067,0.0000,0.2057,0.1375,0.0389
755,indri,snowballPorter,dirichletlm,0.4725,0.8174,0.9000,0.7687,0.5370,0.8361
756,indri,snowballPorter,dirichletlm,0.0337,0.0181,0.0000,0.2017,0.1351,0.0423
757,indri,snowballPorter,dirichletlm,0.1063,0.1283,0.2000,0.3630,0.1974,0.1021
758,indri,snowballPorter,dirichletlm,0.5873,1.0000,1.0000,0.8411,0.5852,0.8630
759,indri,snowballPorter,dirichletlm,0.1669,0.7236,0.6000,0.4845,0.3156,0.8232
760,indri,snowballPorter,dirichletlm,0.2300,0.7660,0.6000,0.6536,0.3517,0.4518
761,indri,snowballPorter,dirichletlm,0.3019,0.8196,0.7000,0.6281,0.4493,0.4537
762,indri,snowballPorter,dirichletlm,0.0068,0.1074,0.1000,0.0966,0.0554,0.1998
763,indri,snowballPorter,dirichletlm,0.0233,0.3553,0.3000,0.1701,0.0748,0.8041
764,indri,snowballPorter,dirichletlm,0.1025,0.4501,0.3000,0.3571,0.1743,0.8494
765,indri,snowballPorter,dirichletlm,0.4091,0.8485,0.7000,0.7453,0.4893,0.8570
766,indri,snowballPorter,dirichletlm,0.3688,0.9994,1.0000,0.6422,0.4825,0.8623
767,indri,snowballPorter,dirichletlm,0.3433,0.8074,0.9000,0.5930,0.3312,0.4074
768,indri,snowballPorter,dirichletlm,0.0144,0.1047,0.1000,0.1755,0.1102,0.1943
769,indri,snowballPorter,dirichletlm,0.0123,0.0215,0.0000,0.2357,0.0981,0.0707
770,indri,snowballPorter,dirichletlm,0.3599,0.7323,0.7000,0.6738,0.4811,0.8008
771,indri,snowballPorter,dirichletlm,0.3730,0.7306,0.6000,0.6945,0.4537,0.5692
772,indri,snowballPorter,dirichletlm,0.3319,0.9605,1.0000,0.6560,0.4469,0.5891
773,indri,snowballPorter,dirichletlm,0.2770,0.5447,0.4000,0.6985,0.4038,0.3847
774,indri,snowballPorter,dirichletlm,0.3337,0.8490,0.9000,0.5959,0.3159,0.4389
775,indri,snowballPorter,dirichletlm,0.0902,0.2017,0.1000,0.2882,0.1183,0.2788
776,indri,snowballPorter,dirichletlm,0.0635,0.3783,0.2000,0.3035,0.2213,0.3834
777,indri,snowballPorter,dirichletlm,0.2161,0.7428,0.8000,0.5331,0.3934,0.4694
778,indri,snowballPorter,dirichletlm,0.0679,0.3809,0.3000,0.2499,0.2093,0.8170
779,indri,snowballPorter,dirichletlm,0.3190,0.7667,0.6000,0.6925,0.4575,0.8616
780,indri,snowballPorter,dirichletlm,0.0208,0.2659,0.4000,0.1046,0.0629,0.1395
781,indri,snowballPorter,dirichletlm,0.1582,0.7504,0.8000,0.4136,0.2146,0.4514
782,indri,snowballPorter,dirichletlm,0.5850,0.8752,0.8000,0.8296,0.5575,0.4592
783,indri,snowballPorter,dirichletlm,0.0576,0.3840,0.4000,0.3427,0.2278,0.3073
784,indri,snowballPorter,dirichletlm,0.2958,0.2119,0.2000,0.9264,0.4304,0.3959
785,indri,snowballPorter,dirichletlm,0.4540,0.9334,1.0000,0.8049,0.4533,0.8282
786,indri,snowballPorter,dirichletlm,0.2294,0.2603,0.4000,0.6656,0.3910,0.1420
787,indri,snowballPorter,dirichletlm,0.5500,0.9995,1.0000,0.7050,0.3846,0.8375
788,indri,snowballPorter,dirichletlm,0.4338,0.9713,1.0000,0.7581,0.5157,0.8630
789,indri,snowballPorter,dirichletlm,0.2045,0.2132,0.3000,0.5801,0.3893,0.1201
790,indri,snowballPorter,dirichletlm,0.1767,0.4938,0.4000,0.5335,0.3443,0.3939
791,indri,snowballPorter,dirichletlm,0.3447,0.6052,0.6000,0.7589,0.4406,0.7959
792,indri,snowballPorter,dirichletlm,0.0907,0.4539,0.5000,0.3224,0.1799,0.4455
793,indri,snowballPorter,dirichletlm,0.2501,0.2876,0.2000,0.6740,0.3601,0.4019
794,indri,snowballPorter,dirichletlm,0.0667,0.5338,0.5000,0.2288,0.1631,0.8098
795,indri,snowballPorter,dirichletlm,0.0201,0.0001,0.0000,0.2226,0.0872,0.0242
796,indri,snowballPorter,dirichletlm,0.4246,0.9490,0.9000,0.7372,0.4897,0.4616
797,indri,snowballPorter,dirichletlm,0.4832,0.7949,0.9000,0.7709,0.5357,0.4276
798,indri,snowballPorter,dirichletlm,0.1824,0.2155,0.2000,0.5887,0.3760,0.1408
799,indri,snowballPorter,dirichletlm,0.2085,0.3028,0.2000,0.5643,0.3878,0.4055
800,indri,snowballPorter,dirichletlm,0.2046,0.1079,0.2000,0.5831,0.3652,0.0806
751,indri,snowballPorter,dlh,0.3138,0.5334,0.3000,0.7124,0.4559,0.8314
752,indri,snowballPorter,dlh,0.4369,0.7824,0.9000,0.7448,0.3392,0.4522
753,indri,snowballPorter,dlh,0.1408,0.1276,0.1000,0.6397,0.2798,0.1081
754,indri,snowballPorter,dlh,0.0613,0.1732,0.2000,0.2592,0.1858,0.1070
755,indri,snowballPorter,dlh,0.4295,0.8500,0.8000,0.7300,0.4723,0.5891
756,indri,snowballPorter,dlh,0.0499,0.1571,0.2000,0.2519,0.1450,0.1051
757,indri,snowballPorter,dlh,0.3440,0.6172,0.5000,0.5890,0.3172,0.4256
758,indri,snowballPorter,dlh,0.6583,0.7321,0.8000,0.8722,0.6321,0.4521
759,indri,snowballPorter,dlh,0.2836,0.9638,1.0000,0.5549,0.3644,0.8622
760,indri,snowballPorter,dlh,0.2457,0.3140,0.2000,0.6833,0.3933,0.7735
761,indri,snowballPorter,dlh,0.3935,0.9444,0.9000,0.6894,0.4842,0.4613
762,indri,snowballPorter,dlh,0.0006,0.0000,0.0000,0.0462,0.0000,0.0050
763,indri,snowballPorter,dlh,0.0638,0.6277,0.5000,0.1967,0.1403,0.8627
764,indri,snowballPorter,dlh,0.0951,0.2604,0.3000,0.3868,0.1772,0.2838
765,indri,snowballPorter,dlh,0.4073,0.5904,0.4000,0.7858,0.5382,0.5663
766,indri,snowballPorter,dlh,0.6635,0.9988,1.0000,0.8401,0.6167,0.8630
767,indri,snowballPorter,dlh,0.2095,0.9453,1.0000,0.4465,0.2744,0.4615
768,indri,snowballPorter,dlh,0.0683,0.0891,0.2000,0.3662,0.2652,0.1071
769,indri,snowballPorter,dlh,0.0119,0.1024,0.1000,0.1695,0.0904,0.1911
770,indri,snowballPorter,dlh,0.1166,0.9345,0.9000,0.3693,0.1916,0.5891
771,indri,snowballPorter,dlh,0.4977,0.9193,0.9000,0.7806,0.4991,0.5174
772,indri,snowballPorter,dlh,0.4738,0.6938,0.8000,0.7197,0.5088,0.7974
773,indri,snowballPorter,dlh,0.3623,0.7141,0.7000,0.7690,0.4283,0.4018
774,indri,snowballPorter,dlh,0.1137,0.1769,0.2000,0.3645,0.2218,0.1086
775,indri,snowballPorter,dlh,0.1172,0.4046,0.4000,0.4419,0.1590,0.2633
776,indri,snowballPorter,dlh,0.1165,0.2862,0.2000,0.5015,0.3143,0.7904
777,indri,snowballPorter,dlh,0.2252,0.4978,0.5000,0.5923,0.4063,0.7916
778,indri,snowballPorter,dlh,0.0889,0.4459,0.3000,0.2578,0.1870,0.8114
779,indri,snowballPorter,dlh,0.4756,0.8849,0.8000,0.7778,0.5028,0.8619
780,indri,snowballPorter,dlh,0.1569,0.6004,0.6000,0.3710,0.1632,0.4143
781,indri,snowballPorter,dlh,0.2643,0.7774,0.7000,0.5419,0.2895,0.8359
782,indri,snowballPorter,dlh,0.5766,0.7557,0.7000,0.7974,0.5826,0.4446
783,indri,snowballPorter,dlh,0.1313,0.6689,0.6000,0.5310,0.2932,0.8245
784,indri,snowballPorter,dlh,0.5417,0.3522,0.2000,0.9548,0.5561,0.8167
785,indri,snowballPorter,dlh,0.3042,0.8226,0.9000,0.5697,0.3258,0.8127
786,indri,snowballPorter,dlh,0.3956,0.5662,0.5000,0.7649,0.4704,0.4696
787,indri,snowballPorter,dlh,0.5784,0.9971,1.0000,0.7771,0.3777,0.5891
788,indri,snowballPorter,dlh,0.4866,0.6737,0.7000,0.8197,0.5265,0.4521
789,indri,snowballPorter,dlh,0.1451,0.0911,0.1000,0.4912,0.3559,0.0790
790,indri,snowballPorter,dlh,0.3325,0.8100,0.7000,0.6939,0.4369,0.4565
791,indri,snowballPorter,dlh,0.3820,0.6900,0.6000,0.7492,0.4736,0.8177
792,indri,snowballPorter,dlh,0.0712,0.4623,0.5000,0.3556,0.1626,0.4482
793,indri,snowballPorter,dlh,0.2493,0.5387,0.5000,0.6635,0.3580,0.4692
794,indri,snowballPorter,dlh,0.1507,0.7385,0.6000,0.3737,0.2705,0.4473
795,indri,snowballPorter,dlh,0.0256,0.0006,0.0000,0.2436,0.0938,0.0338
796,indri,snowballPorter,dlh,0.5108,0.9501,1.0000,0.7453,0.5670,0.4634
797,indri,snowballPorter,dlh,0.5769,0.9669,1.0000,0.8166,0.5879,0.4644
798,indri,snowballPorter,dlh,0.2008,0.2726,0.2000,0.6089,0.3633,0.2020
799,indri,snowballPorter,dlh,0.0083,0.0015,0.0000,0.1447,0.0401,0.0360
800,indri,snowballPorter,dlh,0.1370,0.0929,0.1000,0.5274,0.3126,0.0801
751,indri,snowballPorter,dph,0.2568,0.6758,0.6000,0.6618,0.3444,0.8545
752,indri,snowballPorter,dph,0.5126,0.8119,0.8000,0.8018,0.5569,0.8253
753,indri,snowballPorter,dph,0.2505,0.3584,0.5000,0.7351,0.4044,0.2474
754,indri,snowballPorter,dph,0.0960,0.4274,0.5000,0.3142,0.2056,0.3338
755,indri,snowballPorter,dph,0.4742,0.8726,0.9000,0.7816,0.5138,0.8630
756,indri,snowballPorter,dph,0.2698,0.3155,0.5000,0.5720,0.2936,0.1363
757,indri,snowballPorter,dph,0.2298,0.4866,0.5000,0.4886,0.2811,0.3793
758,indri,snowballPorter,dph,0.7217,0.9610,1.0000,0.9188,0.6390,0.8630
759,indri,snowballPorter,dph,0.2738,0.9543,1.0000,0.5565,0.3562,0.8583
760,indri,snowballPorter,dph,0.2813,0.6574,0.7000,0.6996,0.4110,0.4000
761,indri,snowballPorter,dph,0.4776,0.9926,1.0000,0.7337,0.5345,0.4621
762,indri,snowballPorter,dph,0.0026,0.0045,0.0000,0.1036,0.0809,0.0447
763,indri,snowballPorter,dph,0.0803,0.6412,0.5000,0.2974,0.1534,0.8627
764,indri,snowballPorter,dph,0.1582,0.4723,0.4000,0.4721,0.2083,0.8519
765,indri,snowballPorter,dph,0.4885,0.9606,1.0000,0.8174,0.5508,0.8363
766,indri,snowballPorter,dph,0.6949,0.9999,1.0000,0.8444,0.6108,0.8600
767,indri,snowballPorter,dph,0.3431,0.8598,0.9000,0.6138,0.3111,0.4389
