stop,stemmer,model,ap,rbp,p10,ndcg,twist,err,ssapw,ssrbpw,ssp10w,ssndcgw,sstwistw,sserrw
indri,snowballPorter,dfree,0.32841,0.626512,0.618,0.62409,0.395576,0.515624,1.807419205,4.2411963528,3.9738,727.92761847,1.1971695112,3.6256803912
indri,snowballPorter,dirichletlm,0.23694,0.534308,0.514,0.527768,0.329698,0.477918,1.37002524,5.2099329568,5.3402,600.348096048,1.1505857698,3.9948441938
indri,snowballPorter,dlh,0.273812,0.551934,0.526,0.561602,0.343956,0.481962,1.7876039128,4.8942119322,5.1162,630.141120491,1.2849185832,3.7313136578
indri,snowballPorter,dph,0.333902,0.676562,0.658,0.625988,0.404396,0.589914,1.7186712698,4.0259432778,4.2018,739.849806344,1.3592300792,3.2382965002
indri,snowballPorter,hiemstralm,0.210154,0.425604,0.42,0.4956,0.30165,0.368972,1.3790827842,4.2292300192,4.4,601.2883663,1.343751125,2.9074995208
indri,snowballPorter,ifb2,0.259556,0.552396,0.51,0.51509,0.321584,0.470852,1.8758454232,4.9478248392,4.705,606.335246223,1.4385503472,3.5674674848
indri,snowballPorter,inb2,0.293,0.62552,0.608,0.560594,0.365072,0.548726,1.70942914,4.54029422,4.4168,639.974861939,1.2751707408,3.6924688362
indri,snowballPorter,inl2,0.320984,0.633502,0.612,0.6103,0.388174,0.524834,1.6070851072,4.2934426098,4.0328,718.36581502,1.1723139162,3.1691171722
indri,snowballPorter,inexpb2,0.30731,0.634852,0.592,0.58338,0.37389,0.539472,1.626945245,4.5677711448,4.3568,673.576601524,1.121647385,3.4669077208
indri,snowballPorter,jskls,0.333908,0.642074,0.63,0.62821,0.396918,0.52484,1.7819484768,4.1637200162,4.245,761.155341783,1.1871079138,3.27174792
indri,snowballPorter,lemurtfidf,0.292834,0.631452,0.608,0.584186,0.361824,0.545208,1.4549138122,4.0657920648,3.8968,678.772373398,1.0132226712,3.4751693768
indri,snowballPorter,lgd,0.3197,0.607366,0.576,0.615018,0.381252,0.512814,1.73462668,4.4013782722,4.3712,736.273668712,1.1682290848,3.7532779402
indri,snowballPorter,pl2,0.304034,0.646748,0.6,0.59091,0.373646,0.581942,1.5531578722,4.0478882048,4.44,693.633092354,1.4014625442,3.4158260218
indri,snowballPorter,tfidf,0.318786,0.629782,0.604,0.60644,0.378596,0.511464,1.5621130402,4.3630638538,4.3592,723.104998296,1.0822152792,3.0311985352
indri,weakPorter,bb2,0.276138,0.606924,0.57,0.54648,0.343588,0.525654,1.5915078978,4.3828104712,4.305,644.191042652,1.2677515328,3.6143930842
indri,weakPorter,bm25,0.306088,0.630102,0.592,0.596082,0.378782,0.525326,1.4341763328,4.2216132698,4.3368,708.741597448,1.0659801138,3.3839062962
indri,weakPorter,dfiz,0.277034,0.613656,0.594,0.562296,0.352498,0.519136,1.7858604922,4.4031570232,4.4882,663.82559888,1.3127201098,3.7881441352
indri,weakPorter,dfree,0.318728,0.630182,0.61,0.613414,0.391014,0.524358,1.6709314608,3.8518317538,3.745,746.636333981,1.1889692002,3.6310566018
indri,weakPorter,dirichletlm,0.229912,0.554128,0.55,0.519404,0.323388,0.483398,1.2576659328,4.3924323608,4.045,639.465283329,1.1424448528,4.1391314698
indri,weakPorter,dlh,0.27338,0.559438,0.51,0.560374,0.34571,0.505972,1.740567,3.9796391778,4.365,668.971714677,1.360213645,3.4361732208
indri,weakPorter,dph,0.32325,0.682706,0.656,0.61485,0.396838,0.584968,1.654615305,3.8182947082,4.1832,757.17427305,1.3009997778,3.3352754288
indri,weakPorter,hiemstralm,0.206896,0.427326,0.414,0.496544,0.30448,0.356136,1.3079483792,3.9421446162,3.9402,646.437524404,1.27375754,2.6623491152
indri,weakPorter,ifb2,0.252468,0.576736,0.548,0.516566,0.325476,0.492198,1.6971937288,4.4975504752,4.4448,649.241267315,1.4389834912,3.5956691698
indri,weakPorter,inb2,0.28024,0.627788,0.622,0.54636,0.351834,0.537612,1.52494324,4.7925567528,4.4858,666.472736554,1.5126362122,3.9870494328
indri,weakPorter,inl2,0.311298,0.632946,0.608,0.600778,0.387012,0.52342,1.4733375098,4.1791949842,3.9968,740.225178476,1.0989748528,3.41543744
indri,weakPorter,inexpb2,0.298088,0.64029,0.594,0.580124,0.370664,0.544592,1.4633982928,4.242240785,4.1282,708.121559332,1.0465599552,3.3508978568
indri,weakPorter,jskls,0.323554,0.647144,0.62,0.616158,0.393202,0.535466,1.6807325042,3.9038946432,4.04,775.404260647,1.1463388298,3.6533391722
indri,weakPorter,lemurtfidf,0.285188,0.632686,0.604,0.577704,0.360354,0.539144,1.3101657328,3.6192205202,3.5392,708.571549003,0.8965161242,3.0546724432
indri,weakPorter,lgd,0.308604,0.610782,0.58,0.603556,0.377292,0.524104,1.6218259992,4.4277069338,4.54,753.599222718,1.1920173368,3.8820757392
indri,weakPorter,pl2,0.294944,0.638152,0.574,0.58308,0.366642,0.578262,1.4880154432,3.8660298648,4.2762,720.623887802,1.3821524818,3.5231502378
indri,weakPorter,tfidf,0.309258,0.633732,0.604,0.598902,0.377232,0.521934,1.4618714818,4.2340159888,4.3392,748.811259299,1.0515878288,3.4297206922
lucene,nolug,bb2,0.253906,0.594464,0.578,0.515354,0.330152,0.527122,1.6055840882,4.5882722552,4.6458,670.365958844,1.2760902848,3.5811293858
lucene,nolug,bm25,0.267878,0.61688,0.59,0.543974,0.34511,0.554944,1.4954219258,3.9761404,4.345,684.300208156,1.073123145,2.9648303032
lucene,nolug,dfiz,0.218456,0.528376,0.524,0.481398,0.306738,0.480086,1.5902079432,4.4326703712,4.0912,683.249487158,1.3179365178,4.3534803402
lucene,nolug,dfree,0.269226,0.625856,0.596,0.546974,0.346598,0.53994,1.6273860562,4.2290211632,4.1592,691.787837851,1.2252144298,3.34026362
lucene,nolug,dirichletlm,0.203924,0.512326,0.498,0.46431,0.294034,0.462828,1.5250409912,4.7789636162,5.0498,701.542890997,1.5060016722,3.6338846608
lucene,nolug,dlh,0.234668,0.546544,0.528,0.509212,0.313646,0.490284,1.5764373888,4.6845901232,4.8408,682.450481166,1.2049384242,3.8310927472
lucene,nolug,dph,0.27314,0.645602,0.62,0.546912,0.353396,0.53866,1.6952101,4.3053868698,4.4,699.464801339,1.3933930792,3.41064716
lucene,nolug,hiemstralm,0.182352,0.420768,0.41,0.44676,0.267006,0.386578,1.4926898048,4.4921961288,4.045,729.414075338,1.3450967482,3.7268486258
lucene,nolug,ifb2,0.24226,0.613222,0.584,0.507768,0.317586,0.546032,1.56967912,4.1809158258,4.5072,690.40166514,1.2604042602,3.1968151888
lucene,nolug,inb2,0.241074,0.612086,0.586,0.495564,0.309834,0.541982,1.5000900762,4.4505169802,4.4402,695.26068298,1.3270347322,3.4389961938
lucene,nolug,inl2,0.271906,0.615138,0.606,0.545844,0.350112,0.544798,1.5383953682,4.2276084578,4.5682,709.628991379,1.1744746528,3.2346427298
lucene,nolug,inexpb2,0.264716,0.633028,0.616,0.536056,0.336846,0.5639,1.5349659272,3.9170274808,4.0672,705.337939928,1.1093606442,3.19994804
lucene,nolug,jskls,0.27224,0.6369,0.61,0.5484,0.350406,0.560882,1.62178442,4.17859388,3.905,716.31350389,1.2664537282,3.4922081138
lucene,nolug,lemurtfidf,0.25426,0.582122,0.57,0.53884,0.33922,0.519588,1.32805442,4.6885911858,4.785,711.090602514,0.95998794,3.7079463528
lucene,nolug,lgd,0.262716,0.605014,0.576,0.54152,0.339644,0.549956,1.5447923472,4.1402066002,4.0312,715.111583522,1.1423261232,3.7502149232
lucene,nolug,pl2,0.248468,0.60623,0.584,0.526418,0.327948,0.547332,1.3848715088,4.308772305,4.3672,709.410490262,1.1815956448,3.6503072688
lucene,nolug,tfidf,0.26662,0.613286,0.592,0.541048,0.339902,0.545598,1.50796376,4.1934364802,4.4368,719.192748191,1.0792025698,3.2445037298
lucene,krovetz,bb2,0.27202,0.580368,0.568,0.533346,0.346122,0.49444,1.61623712,4.6578662288,4.6088,717.36547789,1.6405269058,3.87504978
lucene,krovetz,bm25,0.304146,0.633652,0.618,0.58922,0.370964,0.559286,1.4018979642,3.7985493648,3.8338,782.287977578,1.2450177152,3.4636872402
lucene,krovetz,dfiz,0.241552,0.549838,0.548,0.51868,0.329684,0.483898,1.6613220048,4.4016526978,4.4248,717.157018282,1.3130626672,4.0281886898
lucene,krovetz,dfree,0.301472,0.654444,0.62,0.592282,0.377618,0.582208,1.5982275808,3.6219793832,3.44,792.956968243,1.4111051138,3.2355901368
lucene,krovetz,dirichletlm,0.205652,0.52174,0.498,0.482594,0.296544,0.500364,1.1709966648,4.8694749,4.5298,730.604194726,1.4328697632,4.1990794352
lucene,krovetz,dlh,0.253932,0.54292,0.512,0.53724,0.327642,0.492904,1.6121996288,4.01286872,4.0928,731.536783102,1.3442332818,3.5387901592
lucene,krovetz,dph,0.313844,0.68494,0.652,0.596836,0.381246,0.616506,1.6640895832,3.49414716,4.0048,809.324175576,1.4323980842,3.3703837082
lucene,krovetz,hiemstralm,0.186374,0.412504,0.406,0.464794,0.280662,0.350188,1.2482596762,4.1603925392,3.9682,753.920875683,1.2287517378,2.6705538128
lucene,krovetz,ifb2,0.265872,0.593302,0.558,0.52504,0.333292,0.512716,1.5942599408,4.3288334898,4.8218,734.091336712,1.3156469168,3.2761495072
lucene,krovetz,inb2,0.262592,0.603136,0.592,0.525284,0.337028,0.525192,1.4173594168,4.7224716552,4.5568,736.817807678,1.2320723208,4.1328857168
lucene,krovetz,inl2,0.305778,0.629604,0.61,0.59255,0.377574,0.557202,1.4319808858,3.9120836992,3.985,812.38584854,1.2714261162,3.5638679298
lucene,krovetz,inexpb2,0.296886,0.632134,0.618,0.573462,0.375646,0.545654,1.4573091802,4.1048430522,3.8738,783.055380497,1.3158373642,3.5478594042
lucene,krovetz,jskls,0.308612,0.66472,0.64,0.600096,0.382452,0.581512,1.5868989328,3.61027616,3.68,831.524441901,1.4432845048,3.4358513128
lucene,krovetz,lemurtfidf,0.28811,0.64827,0.618,0.57049,0.361526,0.563084,1.356895225,3.239980845,3.3738,782.815437619,1.1771109162,2.9973549072
lucene,krovetz,lgd,0.286046,0.612294,0.586,0.577864,0.361468,0.563156,1.4778638842,4.3171105482,4.5002,795.66523372,1.0915947088,4.0475802832
lucene,krovetz,pl2,0.288704,0.641622,0.598,0.574106,0.359492,0.586356,1.4657176392,3.5145792858,4.0098,792.18089126,1.3361716768,3.3191135232
lucene,krovetz,tfidf,0.302258,0.630622,0.616,0.589268,0.370274,0.555588,1.4094405018,3.9420305858,3.8072,818.619601764,1.2240679962,3.6418347528
lucene,lovins,bb2,0.247038,0.524996,0.5,0.50169,0.31216,0.436982,1.8408113578,5.5385338392,5.82,755.194629087,1.5001736,4.4964269938
lucene,lovins,bm25,0.28869,0.593696,0.564,0.568162,0.36384,0.521644,1.726407685,4.5079783192,4.3152,791.586072671,1.43855698,4.1380717032
lucene,lovins,dfiz,0.223314,0.493852,0.472,0.489376,0.307844,0.46126,1.8136483402,5.2702100448,5.8608,766.346389357,1.4640817232,4.36477274
lucene,lovins,dfree,0.294516,0.615538,0.596,0.58071,0.375744,0.541378,1.8354567672,4.3042468978,4.0992,816.07613039,1.6906751832,3.8161338858
lucene,lovins,dirichletlm,0.205588,0.495188,0.482,0.475518,0.29979,0.470642,1.3912408528,4.9701103328,4.9338,782.901045574,1.644526265,4.2530049418
lucene,lovins,dlh,0.234716,0.518674,0.5,0.508894,0.322408,0.474166,1.6713006472,4.7168838362,4.7,768.140212906,1.4061500168,4.2053389122
lucene,lovins,dph,0.301686,0.647646,0.606,0.583196,0.37806,0.575148,1.8544742402,4.2524561842,4.4082,829.278761569,1.68457744,3.7347352048
lucene,lovins,hiemstralm,0.187196,0.390964,0.378,0.457806,0.284064,0.360006,1.3612564992,4.0171254752,4.1658,812.242809524,1.4454567952,3.5043345082
lucene,lovins,ifb2,0.226716,0.518286,0.488,0.477046,0.29756,0.458544,1.6879333072,5.4394970802,5.5128,793.480649237,1.4245603,4.1460864432
lucene,lovins,inb2,0.253856,0.576226,0.55,0.511798,0.321388,0.516002,1.6655579032,5.0283375562,4.485,779.829009531,1.4597207128,4.7350605698
lucene,lovins,inl2,0.294024,0.599022,0.562,0.57259,0.36411,0.52742,1.8165069912,4.6590441258,4.5978,825.334000173,1.331041485,4.16049948
lucene,lovins,inexpb2,0.282586,0.600272,0.564,0.560464,0.354372,0.528504,1.6553655802,4.8177546208,4.7152,811.772554593,1.2293977008,4.2086047592
lucene,lovins,jskls,0.299626,0.629806,0.608,0.584602,0.378442,0.550738,1.8347303162,4.2465564082,4.2168,849.678866017,1.6793485018,3.8097904778
lucene,lovins,lemurtfidf,0.269774,0.598706,0.57,0.548902,0.356128,0.541322,1.5969130962,4.4363816882,4.325,805.028621307,1.4352312808,4.0829738258
lucene,lovins,lgd,0.282084,0.582756,0.55,0.569916,0.359362,0.523432,1.7299814672,4.9229279832,4.865,831.364469197,1.2478058178,4.4070754288
lucene,lovins,pl2,0.27879,0.609626,0.572,0.560664,0.353792,0.559588,1.601496565,4.2742723562,4.3408,821.955673155,1.3864626168,3.4822355928
lucene,lovins,tfidf,0.289906,0.597072,0.57,0.567728,0.352294,0.533572,1.7428785282,4.5572743808,4.725,833.147200179,1.1890981282,4.1803591008
lucene,porter,bb2,0.261396,0.544216,0.526,0.524856,0.323692,0.458798,1.7164072992,5.1062610672,4.9362,801.852644103,1.4368839768,4.0621930298
lucene,porter,bm25,0.30372,0.60758,0.574,0.595112,0.373576,0.524614,1.43136518,4.23189654,4.2162,884.40383829,1.0509484912,3.5364952802
lucene,porter,dfiz,0.236132,0.524972,0.504,0.511674,0.32876,0.471876,1.7477336488,4.7268103608,5.1992,805.954855942,1.36412436,3.9837114112
lucene,porter,dfree,0.305342,0.631896,0.596,0.598258,0.378416,0.565638,1.6798525218,3.6757160392,3.9592,896.578080765,1.2744253672,3.2483168978
lucene,porter,dirichletlm,0.205004,0.491486,0.482,0.48505,0.307372,0.47149,1.2966720992,4.8043053202,4.7138,823.29470748,1.5066616808,4.362215585
lucene,porter,dlh,0.252428,0.546378,0.52,0.536262,0.33471,0.483576,1.6772894808,4.3687043658,4.16,819.156537421,1.322405005,3.7685926312
lucene,porter,dph,0.314224,0.675088,0.64,0.60464,0.383862,0.585662,1.6621689512,3.5528613728,3.78,919.091673506,1.2251306378,3.0938471178
lucene,porter,hiemstralm,0.192294,0.392364,0.388,0.476872,0.28733,0.329826,1.2882344082,3.8451906352,4.1928,839.076579054,1.310898885,2.3368802962
lucene,porter,ifb2,0.24324,0.523936,0.494,0.49633,0.313624,0.44107,1.73296336,5.2383124952,5.3282,827.215449556,1.4148336312,3.571792045
lucene,porter,inb2,0.271316,0.601212,0.59,0.538174,0.339134,0.533744,1.5636268672,4.7460314528,4.365,831.362717632,1.2880599722,4.2606739232
lucene,porter,inl2,0.307054,0.616902,0.584,0.598926,0.374354,0.531176,1.4904886042,4.1491865898,4.1872,917.999284178,1.1110019242,3.4732674112
lucene,porter,inexpb2,0.299688,0.618036,0.582,0.581946,0.369722,0.53829,1.4956540728,4.3773578552,4.1738,886.494233078,1.0687315858,3.884843825
lucene,porter,jskls,0.3114,0.643148,0.616,0.603852,0.383268,0.580958,1.6734208,3.6625759448,4.0872,933.419726768,1.2400741288,3.3865389818
lucene,porter,lemurtfidf,0.288212,0.625454,0.592,0.581402,0.376256,0.543262,1.3682528328,3.7788761642,3.9568,889.535976008,1.1724678632,3.4916974578
lucene,porter,lgd,0.293122,0.58757,0.57,0.59037,0.364556,0.52457,1.5921252058,4.428685345,4.085,908.388975574,1.1691226432,4.175523865
lucene,porter,pl2,0.29432,0.638126,0.592,0.581464,0.364824,0.576042,1.51340012,3.7551006762,4.0968,894.038788154,1.3146466112,3.2873526618
lucene,porter,tfidf,0.304548,0.615148,0.592,0.594834,0.369286,0.546732,1.4616262848,4.1679907648,4.2368,921.512530675,1.0544160002,3.7280776088
lucene,snowballPorter,bb2,0.262662,0.543222,0.532,0.524592,0.325138,0.45568,1.7341960778,5.1206506658,5.0288,844.297785264,1.4330789578,4.09369968
lucene,snowballPorter,bm25,0.30391,0.60854,0.584,0.595158,0.37453,0.52634,1.436836025,4.22893924,4.2072,927.13820543,1.047116045,3.4975832
lucene,snowballPorter,dfiz,0.23621,0.525146,0.502,0.511226,0.327118,0.470816,1.750329025,4.7196293842,5.1498,849.450649388,1.4119217138,3.9915961672
lucene,snowballPorter,dfree,0.305338,0.628568,0.596,0.59872,0.378154,0.563796,1.6865144978,3.6655426088,3.9192,940.452623176,1.2569253842,3.2444226792
lucene,snowballPorter,dirichletlm,0.204698,0.485046,0.464,0.48493,0.305624,0.468492,1.2884605298,4.8826691042,4.9952,869.550250609,1.5203372912,4.4221863968
lucene,snowballPorter,dlh,0.253044,0.550976,0.52,0.537212,0.33516,0.485726,1.6699730432,4.3668363912,4.24,861.575978671,1.32229416,3.7194927562
lucene,snowballPorter,dph,0.314058,0.671874,0.636,0.604758,0.384434,0.593516,1.6642180818,3.5806630362,3.8752,962.665190234,1.2274944322,3.1403024672
lucene,snowballPorter,hiemstralm,0.192532,0.392756,0.388,0.477064,0.287638,0.336098,1.2921718688,3.8129690832,4.1928,886.078224126,1.3181597178,2.5111834298
lucene,snowballPorter,ifb2,0.245802,0.526742,0.496,0.500186,0.3146,0.445928,1.7407865298,5.2374447018,5.3792,869.810949863,1.36024424,3.7934952008
lucene,snowballPorter,inb2,0.271134,0.604846,0.592,0.537252,0.338928,0.527576,1.5897997522,4.8655030242,4.4168,872.680592408,1.3008833408,4.1920780512
lucene,snowballPorter,inl2,0.306768,0.61553,0.59,0.598482,0.371096,0.538968,1.5019991888,4.168573785,4.185,959.797805501,1.1417267792,3.6950758288
lucene,snowballPorter,inexpb2,0.299548,0.613884,0.588,0.581934,0.37013,0.528996,1.4982383448,4.3436738272,4.1528,928.370125411,1.071935865,3.7537951392
lucene,snowballPorter,jskls,0.311848,0.642348,0.612,0.604002,0.383514,0.581468,1.6749399448,3.6604951248,4.0528,976.939308495,1.2346606802,3.4004082688
lucene,snowballPorter,lemurtfidf,0.288146,0.625434,0.598,0.581426,0.376036,0.536016,1.3685762442,3.7857233322,3.9098,931.446596758,1.1710527952,3.4329368472
lucene,snowballPorter,lgd,0.293194,0.588956,0.566,0.590532,0.366204,0.522514,1.5945042882,4.4326521432,4.0322,950.98738768,1.1970621192,4.1774240402
lucene,snowballPorter,pl2,0.295958,0.64642,0.596,0.582864,0.365616,0.58297,1.5054001818,3.75668412,4.2192,938.391560195,1.3155185072,3.281073405
lucene,snowballPorter,tfidf,0.304178,0.614058,0.592,0.594674,0.368858,0.540476,1.4708703858,4.1757583818,4.1968,963.677639029,1.0658525418,3.6576107712
lucene,weakPorter,bb2,0.264238,0.599576,0.572,0.528344,0.33181,0.5193,1.5018922578,3.9212965912,4.0408,887.152499263,1.262591205,3.301356
lucene,weakPorter,bm25,0.30099,0.629426,0.6,0.58969,0.369242,0.557302,1.345355545,3.7743644762,3.82,957.933173947,0.9795965618,3.6545464298
lucene,weakPorter,dfiz,0.23845,0.53611,0.524,0.516132,0.331306,0.48943,1.653705945,4.671906025,4.7112,891.459854164,1.3511673482,4.181664485
lucene,weakPorter,dfree,0.301854,0.638096,0.602,0.596512,0.37846,0.576558,1.5318027042,3.5608165392,3.4298,977.684959536,1.1850312,3.4568489018
lucene,weakPorter,dirichletlm,0.204096,0.516544,0.502,0.484812,0.298142,0.465216,1.1875470792,4.7303653632,4.7298,915.011041649,1.1801540018,3.9497695872
lucene,weakPorter,dlh,0.25434,0.540624,0.514,0.540228,0.332852,0.491714,1.61683144,3.7606773112,3.8602,904.183714601,1.3122686248,3.5459785202
lucene,weakPorter,dph,0.308688,0.675506,0.656,0.59671,0.374168,0.593926,1.6391993728,3.7624677882,3.9232,986.061371484,1.1393063688,3.5065629362
lucene,weakPorter,hiemstralm,0.192918,0.409526,0.414,0.478688,0.287126,0.344396,1.2222088138,3.9573055562,4.2002,930.174158787,1.2330767562,2.4020515192
lucene,weakPorter,ifb2,0.247788,0.57631,0.552,0.512634,0.31924,0.48972,1.6138945728,4.473166225,4.4448,907.487107757,1.34609332,3.4400877
lucene,weakPorter,inb2,0.266146,0.633468,0.61,0.527624,0.338698,0.552298,1.4496638242,4.3233146688,4.305,909.786563664,1.5097436498,3.7856820698
lucene,weakPorter,inl2,0.30486,0.629604,0.606,0.594122,0.370558,0.554486,1.3853961,3.7698193192,3.8082,991.328153891,1.0388182618,3.5981670602
lucene,weakPorter,inexpb2,0.295128,0.6354,0.61,0.57858,0.370764,0.567384,1.3524715408,3.82149494,3.425,962.841279688,1.0330341552,3.6453820272
lucene,weakPorter,jskls,0.307492,0.6545,0.62,0.600976,0.381148,0.592212,1.5478985568,3.51978908,3.56,1011.18227722,1.1753509248,3.6131741528
lucene,weakPorter,lemurtfidf,0.283154,0.628334,0.596,0.57633,0.357856,0.551106,1.2252210042,3.3147829322,3.1592,962.798437255,0.8745743632,3.1783201482
lucene,weakPorter,lgd,0.28714,0.599454,0.59,0.584308,0.361828,0.54025,1.43462318,4.2685839642,4.205,979.120321224,1.1404539608,4.254141385
lucene,weakPorter,pl2,0.289862,0.644164,0.6,0.577782,0.360398,0.590872,1.4476975978,3.7308068152,4.22,969.477368525,1.2632181698,3.2105400208
lucene,weakPorter,tfidf,0.301392,0.633544,0.604,0.59068,0.366234,0.56074,1.3622573768,3.8306059832,3.9792,995.761776,0.9431036922,3.68560708
smart,nolug,bb2,0.260302,0.620576,0.594,0.530334,0.331432,0.547808,1.5485780098,4.5620236312,4.3682,927.581890355,1.1348687288,3.6757735968
smart,nolug,bm25,0.269112,0.617228,0.578,0.549262,0.343658,0.530606,1.4856160128,4.3860238608,4.7658,939.73759855,1.0383466818,3.2699706882
smart,nolug,dfiz,0.2581,0.591912,0.586,0.534986,0.337834,0.495292,1.64747942,4.6485481928,4.3402,933.616567057,1.2516139922,3.6320357168
smart,nolug,dfree,0.282492,0.625442,0.6,0.567052,0.352848,0.555114,1.6699997768,4.2701833618,4.22,964.089602333,1.1824254448,3.4369499602
smart,nolug,dirichletlm,0.225712,0.544248,0.52,0.497198,0.305708,0.477268,1.5156368528,4.8790143248,4.86,945.910884101,1.1682889768,3.8536911888
smart,nolug,dlh,0.251796,0.562188,0.552,0.530828,0.320802,0.475384,1.6768642792,5.0138207328,4.5248,939.307919914,1.2280579298,3.8539825872
smart,nolug,dph,0.285206,0.640972,0.616,0.566454,0.368308,0.551226,1.6847273282,4.0908456208,4.2872,970.437285906,1.2760884168,3.4052467962
smart,nolug,hiemstralm,0.191186,0.445402,0.426,0.458194,0.27144,0.425692,1.5194604602,4.7937320098,4.6162,1008.20320891,1.30600884,4.3284189768
smart,nolug,ifb2,0.257586,0.627334,0.594,0.527948,0.334142,0.53337,1.5476568402,4.3507394322,4.4482,946.080560511,1.1452030218,3.193982565
smart,nolug,inb2,0.245298,0.603778,0.59,0.504446,0.31642,0.522058,1.5157515098,4.6047256458,4.485,953.471682298,1.26755802,3.8026426618
smart,nolug,inl2,0.273236,0.615878,0.594,0.553716,0.354592,0.52394,1.5278507952,4.6117750258,4.7682,965.797648823,1.0949589568,3.46101582
smart,nolug,inexpb2,0.263542,0.624996,0.6,0.534986,0.33618,0.538628,1.5395045818,4.3646875392,4.14,955.109225426,1.12882472,3.4311553808
smart,nolug,jskls,0.285154,0.632812,0.606,0.569002,0.356516,0.556674,1.6673140242,4.2337682928,4.2082,989.085445281,1.1496266072,3.3954944562
smart,nolug,lemurtfidf,0.255672,0.590578,0.564,0.538342,0.333648,0.526404,1.3870378008,4.7382593458,5.0352,960.64135997,0.9270716048,3.7974833392
smart,nolug,lgd,0.276172,0.59284,0.576,0.562946,0.346578,0.531828,1.6215606608,4.77243232,4.5712,984.725682283,1.1738477858,3.8167792808
smart,nolug,pl2,0.252916,0.613064,0.59,0.533124,0.32743,0.55654,1.4063214472,4.4531937152,4.145,962.792840836,1.126698905,3.79102544
smart,nolug,tfidf,0.269174,0.619492,0.588,0.550196,0.347346,0.528816,1.4744884362,4.4259221168,4.6128,975.093185378,1.0600383642,3.3165956072
smart,krovetz,bb2,0.288836,0.617282,0.596,0.557666,0.355582,0.528908,1.6739260752,4.8048400338,4.5592,985.017735323,1.2798679138,3.6675815768
smart,krovetz,bm25,0.308972,0.63658,0.608,0.591742,0.377874,0.543556,1.5959999008,4.0962735,3.9968,1043.88166055,1.2901647962,3.2037990432
smart,krovetz,dfiz,0.288908,0.63791,0.626,0.573084,0.370648,0.511112,1.7185731368,4.194014625,4.5962,1010.38490851,1.3957975648,3.4329005328
smart,krovetz,dfree,0.321566,0.648446,0.622,0.615192,0.395818,0.54853,1.7197033322,3.9251512842,4.0058,1109.35539602,1.2934298738,3.426540285
smart,krovetz,dirichletlm,0.236782,0.56244,0.546,0.524908,0.32664,0.485302,1.2366249938,4.75883144,4.4842,974.964883307,1.01345622,3.8695399098
smart,krovetz,dlh,0.27504,0.57065,0.552,0.55818,0.34804,0.507068,1.77327036,4.417403625,4.7648,996.765926002,1.55205096,3.8792339288
smart,krovetz,dph,0.328732,0.678302,0.644,0.61691,0.393944,0.574194,1.6544084488,3.6284760898,3.6032,1121.80966779,1.3252980632,3.0998606882
smart,krovetz,hiemstralm,0.20423,0.451342,0.448,0.48557,0.301626,0.375562,1.384128605,4.0857139018,4.3048,1007.10459812,1.5043539762,2.5903330978
smart,krovetz,ifb2,0.289816,0.613234,0.6,0.55651,0.37149,0.517624,1.7167841872,4.9465248122,4.96,1002.5354276,1.493063585,3.5048389312
smart,krovetz,inb2,0.276722,0.627114,0.61,0.540126,0.338116,0.553728,1.5339168858,4.6192008202,4.845,992.007689044,1.2040458072,3.7725077008
smart,krovetz,inl2,0.31361,0.64728,0.618,0.596412,0.392202,0.560654,1.600217825,4.01685274,3.9538,1076.48956817,1.2981363898,3.3505955042
smart,krovetz,inexpb2,0.29933,0.6413,0.612,0.571592,0.377158,0.55,1.588503325,4.39282558,4.3728,1029.31283523,1.3761805618,3.30865986
smart,krovetz,jskls,0.32634,0.652994,0.622,0.618062,0.39932,0.549204,1.71555806,3.9509593082,3.9258,1140.73461939,1.2335504,3.4365925392
smart,krovetz,lemurtfidf,0.287318,0.63172,0.59,0.567316,0.362422,0.55613,1.4760319138,3.84475538,3.805,1026.83814248,1.2758493258,3.090962045
smart,krovetz,lgd,0.309496,0.616264,0.574,0.603982,0.38332,0.561306,1.6384484992,4.4716250752,4.4362,1103.86826741,1.30458378,3.9300817482
smart,krovetz,pl2,0.293962,0.636204,0.576,0.577316,0.358112,0.584458,1.5822832978,4.1146459592,4.7312,1046.95721202,1.2625828528,3.4333262018
smart,krovetz,tfidf,0.309654,0.64011,0.606,0.593742,0.381176,0.541916,1.5830748842,3.941588365,3.7082,1082.370424,1.2956027912,3.1073231072
smart,lovins,bb2,0.26752,0.574842,0.54,0.536042,0.333504,0.50906,1.83900362,5.5699006018,5.62,1007.94029374,1.3132879592,4.44650218
smart,lovins,bm25,0.294694,0.61724,0.582,0.575824,0.369506,0.533072,1.7704011282,4.80380224,5.0938,1051.49557226,1.4994175682,3.8727205808
smart,lovins,dfiz,0.269014,0.592374,0.578,0.550106,0.354444,0.498696,1.8168437002,4.8287043962,5.2058,1021.55452624,1.3406028832,3.5638287192
smart,lovins,dfree,0.313598,0.62384,0.588,0.603444,0.390004,0.545408,1.9536834698,4.86721762,4.8528,1117.3836873,1.5755732392,4.1379414368
smart,lovins,dirichletlm,0.232974,0.5468,0.514,0.513386,0.32316,0.49889,1.4161582162,5.47264044,5.1802,1019.62979253,1.23127494,4.049047005
smart,lovins,dlh,0.258964,0.543266,0.516,0.540468,0.339928,0.480166,1.8252949352,5.0226954322,4.9872,1023.2165424,1.6693736808,4.1160735922
